clip,source_id,language_code,decision,reason,asr_transcript,final_transcript,edit_note,duration_s
hi_premchand_essay_p1_0078.wav,hi_premchand_essay_p1,hi-IN,PENDING,,इन्हीं श्रृंगारिक भावों को प्रगट करने में कवि मंडली अपनी प्रतिभा और कल्पना के चमत्कार को दिखाया करती थी।,इन्हीं श्रृंगारिक भावों को प्रगट करने में कवि मंडली अपनी प्रतिभा और कल्पना के चमत्कार को दिखाया करती थी।,,6.9
hi_premchand_essay_p1_0079.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"क्योंकि जो अधिकांश जो कवि हुआ करते थे, वे राजाओं के आश्रित हुआ करते थे।","क्योंकि जो अधिकांश जो कवि हुआ करते थे, वे राजाओं के आश्रित हुआ करते थे।",,4.8
hi_premchand_essay_p1_0080.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"और इसीलिए वे केवल शृंगारिक भावों को प्रकट करते थे, नायिका भेद के बारे में बताते थे और रोमांस के बारे में बताते थे।","और इसीलिए वे केवल शृंगारिक भावों को प्रकट करते थे, नायिका भेद के बारे में बताते थे और रोमांस के बारे में बताते थे।",,6.6
hi_premchand_essay_p1_0081.wav,hi_premchand_essay_p1,hi-IN,PENDING,,और कवि मंडली में अपने समूह में अपनी प्रतिभा और कल्पना के चमत्कार दिखाया करते थे।,और कवि मंडली में अपने समूह में अपनी प्रतिभा और कल्पना के चमत्कार दिखाया करते थे।,,4.9
hi_premchand_essay_p1_0082.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"नई कल्पना का होना दाद पाने के लिए काफी था, चाहे वह वास्तु स्थिति से कितनी दूर ही क्यों ना हो।","नई कल्पना का होना दाद पाने के लिए काफी था, चाहे वह वास्तु स्थिति से कितनी दूर ही क्यों ना हो।",,5.8
hi_premchand_essay_p1_0083.wav,hi_premchand_essay_p1,hi-IN,PENDING,,तो उस समय क्या किया जाता था? नए-नए तरीके से शब्द योजना किए जाते थे। शब्दों को इस प्रकार से सजाया जाता था। कोई नई कल्पना की जाती थी।,तो उस समय क्या किया जाता था? नए-नए तरीके से शब्द योजना किए जाते थे। शब्दों को इस प्रकार से सजाया जाता था। कोई नई कल्पना की जाती थी।,,7.1
hi_premchand_essay_p1_0084.wav,hi_premchand_essay_p1,hi-IN,PENDING,,विविध अवस्थाएं इस खूबी से दिखाई जाती थी कि सुनने वाले दिल थाम लेते थे और आज भी इस ढंग की कविता कितनी लोकप्रिय है इसे हम और आप खूब जानते हैं।,विविध अवस्थाएं इस खूबी से दिखाई जाती थी कि सुनने वाले दिल थाम लेते थे और आज भी इस ढंग की कविता कितनी लोकप्रिय है इसे हम और आप खूब जानते हैं।,,9.8
hi_premchand_essay_p1_0085.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"तो उस समय जो कविताएं की जाती थी, जो कविताएं लिखी जाती थी, जिसमें इश्क़, मोहब्बत,","तो उस समय जो कविताएं की जाती थी, जो कविताएं लिखी जाती थी, जिसमें इश्क़, मोहब्बत,",,4.4
hi_premchand_essay_p1_0086.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"और संयोग और वियोग का जो चित्रण होता था, उसको सुनकर लोग अपना दिल थाम लेते थे, वाह वाह कर उठते थे।","और संयोग और वियोग का जो चित्रण होता था, उसको सुनकर लोग अपना दिल थाम लेते थे, वाह वाह कर उठते थे।",,6.1
hi_premchand_essay_p1_0087.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"मतलब अब तक जो साहित्य लिखा जा रहा था, उसमें केवल जीवन के रूप में स्त्री पुरुष के प्रेम","मतलब अब तक जो साहित्य लिखा जा रहा था, उसमें केवल जीवन के रूप में स्त्री पुरुष के प्रेम",,5.1
hi_premchand_essay_p1_0088.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"हमारे फीलिंग्स और इमोशंस की इंटेंसिटी को बढ़ाना है, हमारी अनुभूतियों की तीव्रता को बढ़ाना है।","हमारे फीलिंग्स और इमोशंस की इंटेंसिटी को बढ़ाना है, हमारी अनुभूतियों की तीव्रता को बढ़ाना है।",,5.6
hi_premchand_essay_p1_0089.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"लेकिन मनुष्य का जीवन केवल स्त्री पुरुष का प्रेम नहीं है, बल्कि स्त्री पुरुष का प्रेम जीवन का एक छोटा सा हिस्सा है।","लेकिन मनुष्य का जीवन केवल स्त्री पुरुष का प्रेम नहीं है, बल्कि स्त्री पुरुष का प्रेम जीवन का एक छोटा सा हिस्सा है।",,6.6
hi_premchand_essay_p1_0091.wav,hi_premchand_essay_p1,hi-IN,PENDING,,दुनिया और दुनिया की कठिनाइयों से दूर भागना ये जीवन की सार्थकता समझी गई हो।,दुनिया और दुनिया की कठिनाइयों से दूर भागना ये जीवन की सार्थकता समझी गई हो।,,4.3
hi_premchand_essay_p1_0092.wav,hi_premchand_essay_p1,hi-IN,PENDING,,हमारी विचार और भाव संबंधी आवश्यकताओं को पूरा कर सकता है।,हमारी विचार और भाव संबंधी आवश्यकताओं को पूरा कर सकता है।,,4.0
hi_premchand_essay_p1_0093.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"जीवन की कठिनाइयों से दूर भागना, जीवन के यथार्थ से दूर भागना।","जीवन की कठिनाइयों से दूर भागना, जीवन के यथार्थ से दूर भागना।",,4.1
hi_premchand_essay_p1_0094.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"और इसे यदि साहित्य की सार्थकता समझी जाए, जीवन की सार्थकता समझी जाए,","और इसे यदि साहित्य की सार्थकता समझी जाए, जीवन की सार्थकता समझी जाए,",,4.8
hi_premchand_essay_p1_0095.wav,hi_premchand_essay_p1,hi-IN,PENDING,,तो यह ऐसा विचार और भाव संबंधी हमारी आवश्यकताओं को क्या यह पूरा कर सकता है? तो बिल्कुल भी नहीं कर सकता।,तो यह ऐसा विचार और भाव संबंधी हमारी आवश्यकताओं को क्या यह पूरा कर सकता है? तो बिल्कुल भी नहीं कर सकता।,,6.8
hi_premchand_essay_p1_0096.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"इसी से संबंध रखता हो, वह उस जाति और उस युग के लिए गर्व करने की वस्तु नहीं हो सकता और ना उसकी सुरुचि का ही प्रमाण हो सकता है।","इसी से संबंध रखता हो, वह उस जाति और उस युग के लिए गर्व करने की वस्तु नहीं हो सकता और ना उसकी सुरुचि का ही प्रमाण हो सकता है।",,7.4
hi_premchand_essay_p1_0097.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"मतलब यदि किसी साहित्य में किसी राष्ट्र के साहित्य में केवल शृंगारिक मनोभाव का वर्णन किया गया हो,","मतलब यदि किसी साहित्य में किसी राष्ट्र के साहित्य में केवल शृंगारिक मनोभाव का वर्णन किया गया हो,",,5.7
hi_premchand_essay_p1_0098.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"तो यह उस राष्ट्र के लिए, उस समाज के लिए, उस युग के लिए गर्व करने की वस्तु नहीं हो सकता।","तो यह उस राष्ट्र के लिए, उस समाज के लिए, उस युग के लिए गर्व करने की वस्तु नहीं हो सकता।",,5.1
hi_premchand_essay_p1_0099.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"क्योंकि श्रृंगारिक मनोभाव क्या है? श्रृंगार की जो भावनाएं हैं, वह हमारे जीवन का एक छोटा सा अंग है, पूरा जीवन नहीं है।","क्योंकि श्रृंगारिक मनोभाव क्या है? श्रृंगार की जो भावनाएं हैं, वह हमारे जीवन का एक छोटा सा अंग है, पूरा जीवन नहीं है।",,6.5
hi_premchand_essay_p1_0100.wav,hi_premchand_essay_p1,hi-IN,PENDING,,और ना ही यह उस समाज या उस राष्ट्र की अच्छी रुचि या सुरुचि का प्रमाण हो सकता है कि केवल उसमें श्रृंगार का ही वर्णन हो।,और ना ही यह उस समाज या उस राष्ट्र की अच्छी रुचि या सुरुचि का प्रमाण हो सकता है कि केवल उसमें श्रृंगार का ही वर्णन हो।,,7.0
hi_premchand_essay_p1_0101.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"हिंदी और उर्दू दोनों में एक ही प्रकार की रचनाएं लिखी जा रही थी, श्रृंगार और इश्क़ के मोहब्बत और विरह व्यथा की।","हिंदी और उर्दू दोनों में एक ही प्रकार की रचनाएं लिखी जा रही थी, श्रृंगार और इश्क़ के मोहब्बत और विरह व्यथा की।",,4.9
hi_premchand_essay_p1_0102.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"वे कल्पना की दुनिया में रहना चाहते थे, यथार्थ से दूर रहना चाहते थे, मनोरंजन चाहते थे।","वे कल्पना की दुनिया में रहना चाहते थे, यथार्थ से दूर रहना चाहते थे, मनोरंजन चाहते थे।",,4.8
hi_premchand_essay_p1_0103.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"जो समाज में जैसी परिस्थितियां होती हैं, उसी के अनुरूप साहित्यकार क्या करता है?","जो समाज में जैसी परिस्थितियां होती हैं, उसी के अनुरूप साहित्यकार क्या करता है?",,4.6
hi_premchand_essay_p1_0104.wav,hi_premchand_essay_p1,hi-IN,PENDING,,और कविता की कद्रदानी रईसों और अमीरों के सिवा और कौन कर सकता था?,और कविता की कद्रदानी रईसों और अमीरों के सिवा और कौन कर सकता था?,,4.7
hi_premchand_essay_p1_0105.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"अधिकांश जो कवि थे, उस समय राजाओं के आश्रित रहा करते थे, अमीरों के आश्रित रहा करते थे।","अधिकांश जो कवि थे, उस समय राजाओं के आश्रित रहा करते थे, अमीरों के आश्रित रहा करते थे।",,5.5
hi_premchand_essay_p1_0106.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"जो कविता की कद्रदानी, कविता का महत्व का आकलन कौन कर सकता था? जो रईस थे, जो अमीर थे।","जो कविता की कद्रदानी, कविता का महत्व का आकलन कौन कर सकता था? जो रईस थे, जो अमीर थे।",,5.5
hi_premchand_essay_p1_0107.wav,hi_premchand_essay_p1,hi-IN,PENDING,,इसलिए हमारे कवियों को साधारण जीवन का सामना करने और उसकी सच्चाइयों से प्रभावित होने के या तो अवसर ही ना थे।,इसलिए हमारे कवियों को साधारण जीवन का सामना करने और उसकी सच्चाइयों से प्रभावित होने के या तो अवसर ही ना थे।,,7.3
hi_premchand_essay_p1_0108.wav,hi_premchand_essay_p1,hi-IN,PENDING,,या हर छोटे बड़े पर कुछ ऐसी मानसिक गिरावट छाई हुई थी कि मानसिक और बौद्धिक जीवन रह ही ना गया था।,या हर छोटे बड़े पर कुछ ऐसी मानसिक गिरावट छाई हुई थी कि मानसिक और बौद्धिक जीवन रह ही ना गया था।,,7.1
hi_premchand_essay_p1_0109.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"इसलिए जो कवि थे, वे जीवन की सच्चाइयों का उल्लेख करने, जीवन के यथार्थ का वर्णन करने से बहुत ज्यादा डरते थे।","इसलिए जो कवि थे, वे जीवन की सच्चाइयों का उल्लेख करने, जीवन के यथार्थ का वर्णन करने से बहुत ज्यादा डरते थे।",,6.6
hi_premchand_essay_p1_0110.wav,hi_premchand_essay_p1,hi-IN,PENDING,,क्योंकि उससे उनकी रोजी रोजगार छीन जाने का उनको खतरा था।,क्योंकि उससे उनकी रोजी रोजगार छीन जाने का उनको खतरा था।,,4.0
hi_premchand_essay_p1_0111.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"और उसमें उनकी मानसिक स्थिति भी ऐसी नहीं थी, उनका स्टैंडर्ड भी इतना अच्छा नहीं था।","और उसमें उनकी मानसिक स्थिति भी ऐसी नहीं थी, उनका स्टैंडर्ड भी इतना अच्छा नहीं था।",,4.2
hi_premchand_essay_p1_0112.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"अवलंबन किया गया हो। तो ये ऐसा था, है ना? इस पर आधारित साहित्य नहीं लिखा जा रहा था।","अवलंबन किया गया हो। तो ये ऐसा था, है ना? इस पर आधारित साहित्य नहीं लिखा जा रहा था।",,4.3
hi_premchand_essay_p1_0113.wav,hi_premchand_essay_p1,hi-IN,PENDING,,हम इसका दोष उस समय के साहित्यकारों पर ही नहीं रख सकते। साहित्य अपने काल का प्रतिबिंब होता है।,हम इसका दोष उस समय के साहित्यकारों पर ही नहीं रख सकते। साहित्य अपने काल का प्रतिबिंब होता है।,,5.3
hi_premchand_essay_p1_0114.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"जो भाव और विचार लोगों के हृदयों को स्पंदित करते हैं, वही साहित्य पर भी अपनी छाया डालते हैं।","जो भाव और विचार लोगों के हृदयों को स्पंदित करते हैं, वही साहित्य पर भी अपनी छाया डालते हैं।",,6.4
hi_premchand_essay_p1_0115.wav,hi_premchand_essay_p1,hi-IN,PENDING,,ऐसे पतन के काल में लोग या तो आशिकी करते हैं या अध्यात्म और वैराग्य में मन रमाते हैं।,ऐसे पतन के काल में लोग या तो आशिकी करते हैं या अध्यात्म और वैराग्य में मन रमाते हैं।,,5.3
hi_premchand_essay_p1_0116.wav,hi_premchand_essay_p1,hi-IN,PENDING,,तो इस प्रकार उन्होंने कहा है कि हम पूरी जिम्मेदारी सिर्फ हम साहित्यकारों या कलाकारों पर नहीं डाल सकते। कवियों पर नहीं डाल सकते क्योंकि जो साहित्य होता है समाज का दर्पण होता है। साहित्य अपने समाज का प्रतिबिंब होता है।,तो इस प्रकार उन्होंने कहा है कि हम पूरी जिम्मेदारी सिर्फ हम साहित्यकारों या कलाकारों पर नहीं डाल सकते। कवियों पर नहीं डाल सकते क्योंकि जो साहित्य होता है समाज का दर्पण होता है। साहित्य अपने समाज का प्रतिबिंब होता है।,,12.9
hi_premchand_essay_p1_0117.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"तो ऐसे जब पतन के काल में क्या करते हैं? लोग इस्क मोहब्बत की शायरी करते हैं, आशिकी करते हैं, प्यार मोहब्बत करते हैं और कुछ लोग अध्यात और वैराग्य में मन लगाते हैं। कुछ लोग साधु संत भी हो जाते हैं।","तो ऐसे जब पतन के काल में क्या करते हैं? लोग इस्क मोहब्बत की शायरी करते हैं, आशिकी करते हैं, प्यार मोहब्बत करते हैं और कुछ लोग अध्यात और वैराग्य में मन लगाते हैं। कुछ लोग साधु संत भी हो जाते हैं।",,10.8
hi_premchand_essay_p1_0118.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"जब साहित्य पर संसार की नश्वरता का रंग चढ़ा हो और उसका एक-एक शब्द नाराशय में डूबा हो,","जब साहित्य पर संसार की नश्वरता का रंग चढ़ा हो और उसका एक-एक शब्द नाराशय में डूबा हो,",,6.0
hi_premchand_essay_p1_0119.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"समय की प्रतिकूलता के रोने से भरा हो और शृंगारिक भावों का प्रतिबिंब बन गया हो, तो समझ लीजिए कि जाति जड़ता और ह्रास के पन्ने में फंस चुकी है और उसमें उद्योग तथा संघर्ष का बल बाकी नहीं रहा।","समय की प्रतिकूलता के रोने से भरा हो और शृंगारिक भावों का प्रतिबिंब बन गया हो, तो समझ लीजिए कि जाति जड़ता और ह्रास के पन्ने में फंस चुकी है और उसमें उद्योग तथा संघर्ष का बल बाकी नहीं रहा।",,12.2
hi_premchand_essay_p1_0120.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"यह उल्लेख किया गया कि संसार नश्वर है, सब कुछ नश्वर है, सब कुछ समाप्त हो जाना चाहिए, जीवन प्रतिकूल है।","यह उल्लेख किया गया कि संसार नश्वर है, सब कुछ नश्वर है, सब कुछ समाप्त हो जाना चाहिए, जीवन प्रतिकूल है।",,5.6
hi_premchand_essay_p1_0121.wav,hi_premchand_essay_p1,hi-IN,PENDING,,और श्रृंगार श्रृंगारिक भावों का वर्णन करना ही कवि कर्म समझ लिया जाता है।,और श्रृंगार श्रृंगारिक भावों का वर्णन करना ही कवि कर्म समझ लिया जाता है।,,4.2
hi_premchand_essay_p1_0122.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"जड़ता और ह्रास के पन्ने में फंस चुकी है, उसमें आगे बढ़ने की कोई क्षमता नहीं है।","जड़ता और ह्रास के पन्ने में फंस चुकी है, उसमें आगे बढ़ने की कोई क्षमता नहीं है।",,4.9
hi_premchand_essay_p1_0123.wav,hi_premchand_essay_p1,hi-IN,PENDING,,और उसमें किसी भी प्रकार का परिश्रम करने अथवा संघर्ष करने का ना तो कोई इच्छा है और ना ही उनमें क्षमता है।,और उसमें किसी भी प्रकार का परिश्रम करने अथवा संघर्ष करने का ना तो कोई इच्छा है और ना ही उनमें क्षमता है।,,6.4
hi_premchand_essay_p1_0124.wav,hi_premchand_essay_p1,hi-IN,PENDING,,और उनमें दुनिया को सही परिप्रेक्ष्य में देखने और समझने की क्षमता नहीं रह गई है।,और उनमें दुनिया को सही परिप्रेक्ष्य में देखने और समझने की क्षमता नहीं रह गई है।,,5.3
hi_premchand_essay_p1_0125.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"मनोरंजन के सिवा उसका और भी कुछ उद्देश्य है। मुंशी प्रेमचंद जी कहते हैं,","मनोरंजन के सिवा उसका और भी कुछ उद्देश्य है। मुंशी प्रेमचंद जी कहते हैं,",,4.9
hi_premchand_essay_p1_0126.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"अभी तक का जो साहित्य था, उसका उद्देश्य था लोगों को मनोरंजन करना। लेकिन अब साहित्य का उद्देश्य बदल गया है, साहित्य का लक्ष्य बदल गया है।","अभी तक का जो साहित्य था, उसका उद्देश्य था लोगों को मनोरंजन करना। लेकिन अब साहित्य का उद्देश्य बदल गया है, साहित्य का लक्ष्य बदल गया है।",,7.9
hi_premchand_essay_p1_0127.wav,hi_premchand_essay_p1,hi-IN,PENDING,,इस मनोरंजन के सिवा भी साहित्य का बहुत ही महत्वपूर्ण उद्देश्य है।,इस मनोरंजन के सिवा भी साहित्य का बहुत ही महत्वपूर्ण उद्देश्य है।,,4.5
hi_premchand_essay_p1_0128.wav,hi_premchand_essay_p1,hi-IN,PENDING,,किंतु जीवन की समस्याओं पर भी विचार करता है और उन्हें हल करता है।,किंतु जीवन की समस्याओं पर भी विचार करता है और उन्हें हल करता है।,,4.4
hi_premchand_essay_p1_0129.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"मतलब अब क्या हो गया? अब जो साहित्य लिखा जा रहा है, इसमें केवल ही नायक नायिका।","मतलब अब क्या हो गया? अब जो साहित्य लिखा जा रहा है, इसमें केवल ही नायक नायिका।",,4.2
hi_premchand_essay_p1_0130.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"कि प्रेम और वियोग, संयोग और वियोग की कहानी नहीं है, उसका आख्यान नहीं है, बल्कि वह यथार्थ जीवन की समस्याओं पर भी विचार करता है और उनके समाधान करने का प्रयास करता है।","कि प्रेम और वियोग, संयोग और वियोग की कहानी नहीं है, उसका आख्यान नहीं है, बल्कि वह यथार्थ जीवन की समस्याओं पर भी विचार करता है और उनके समाधान करने का प्रयास करता है।",,9.7
hi_premchand_essay_p1_0131.wav,hi_premchand_essay_p1,hi-IN,PENDING,,अब वह स्फूर्ति या प्रेरणा के लिए अद्भुत आश्चर्यजनक घटनाएं नहीं ढूंढता और ना अनुप्रास का अन्वेषण करता है।,अब वह स्फूर्ति या प्रेरणा के लिए अद्भुत आश्चर्यजनक घटनाएं नहीं ढूंढता और ना अनुप्रास का अन्वेषण करता है।,,8.0
hi_premchand_essay_p1_0132.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"तो अब कोई काल्पनिक चीजें, काल्पनिक घटनाएं नहीं ढूंढता, कोई आश्चर्यजनक बातें नहीं ढूंढता, अनुप्रास अलंकार का बहुत ज्यादा प्रयोग नहीं करता।","तो अब कोई काल्पनिक चीजें, काल्पनिक घटनाएं नहीं ढूंढता, कोई आश्चर्यजनक बातें नहीं ढूंढता, अनुप्रास अलंकार का बहुत ज्यादा प्रयोग नहीं करता।",,7.1
hi_premchand_essay_p1_0133.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"बल्कि उसे उन समस्याओं में दिलचस्पी है, उन प्रश्नों में दिलचस्पी है।","बल्कि उसे उन समस्याओं में दिलचस्पी है, उन प्रश्नों में दिलचस्पी है।",,4.7
hi_premchand_essay_p1_0134.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"तो वह साहित्य खरा उतरता है जो हमारे भावों और विचारों में गतिशीलता पैदा करता है, उसे आगे बढ़ाता है, उसे प्रगतिशील बनाता है।","तो वह साहित्य खरा उतरता है जो हमारे भावों और विचारों में गतिशीलता पैदा करता है, उसे आगे बढ़ाता है, उसे प्रगतिशील बनाता है।",,7.7
hi_premchand_essay_p1_0135.wav,hi_premchand_essay_p1,hi-IN,PENDING,,हमारे भावों और विचारों को द्विलीप करता है। ऐसा साहित्य आज वर्तमान की कसौटी पर खरा उतरता है।,हमारे भावों और विचारों को द्विलीप करता है। ऐसा साहित्य आज वर्तमान की कसौटी पर खरा उतरता है।,,6.9
hi_premchand_essay_p1_0136.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"तो मेरी बातों को आप समझ पा रहे होंगे, मैं लाइन टू लाइन एक्सप्लेन कर रहा हूं। आपकी कोई भी परीक्षा हो, आप भलीभांति इसको एक्सप्लेन कर पाएंगे और अपने शब्दों में बहुत ही शानदार उत्तर लिखकर आ पाएंगे।","तो मेरी बातों को आप समझ पा रहे होंगे, मैं लाइन टू लाइन एक्सप्लेन कर रहा हूं। आपकी कोई भी परीक्षा हो, आप भलीभांति इसको एक्सप्लेन कर पाएंगे और अपने शब्दों में बहुत ही शानदार उत्तर लिखकर आ पाएंगे।",,9.3
hi_premchand_essay_p1_0137.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"नीतिशास्त्र और साहित्यशास्त्र का लक्ष्य एक ही है, केवल उपदेश की विधि में अंतर है।","नीतिशास्त्र और साहित्यशास्त्र का लक्ष्य एक ही है, केवल उपदेश की विधि में अंतर है।",,4.7
hi_premchand_essay_p1_0138.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"तो दोनों का उद्देश्य एक ही है, लेकिन उपदेश देने के तरीके में अंतर है।","तो दोनों का उद्देश्य एक ही है, लेकिन उपदेश देने के तरीके में अंतर है।",,4.2
hi_premchand_essay_p1_0139.wav,hi_premchand_essay_p1,hi-IN,PENDING,,नीतिशास्त्र तर्कों और उपदेशों के द्वारा बुद्धि और मन पर प्रभाव डालने का प्रयत्न करता है।,नीतिशास्त्र तर्कों और उपदेशों के द्वारा बुद्धि और मन पर प्रभाव डालने का प्रयत्न करता है।,,5.7
hi_premchand_essay_p1_0140.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"तर्कों के द्वारा, उपदेशों के द्वारा हमारे बुद्धि और मन को प्रभावित करने।","तर्कों के द्वारा, उपदेशों के द्वारा हमारे बुद्धि और मन को प्रभावित करने।",,4.0
hi_premchand_essay_p1_0141.wav,hi_premchand_essay_p1,hi-IN,PENDING,,परम में हमारे अंदर गुणों का विकास करने का प्रयास करता है।,परम में हमारे अंदर गुणों का विकास करने का प्रयास करता है।,,4.0
hi_premchand_essay_p1_0142.wav,hi_premchand_essay_p1,hi-IN,PENDING,,परंतु साहित्य ने अपने लिए मानसिक अवस्था और भावों का क्षेत्र चुन लिया है।,परंतु साहित्य ने अपने लिए मानसिक अवस्था और भावों का क्षेत्र चुन लिया है।,,4.7
hi_premchand_essay_p1_0143.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"हमारी मेरी हमारी मेंटल डिस्पोजिशन, मानसिक अवस्थाओं और हमारे फीलिंग्स और इमोशंस।","हमारी मेरी हमारी मेंटल डिस्पोजिशन, मानसिक अवस्थाओं और हमारे फीलिंग्स और इमोशंस।",,5.3
hi_premchand_essay_p1_0144.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"यह क्षेत्र होता है, वह साहित्य का क्षेत्र होता है। इसके माध्यम से वह हमें बदलाव लाता है।","यह क्षेत्र होता है, वह साहित्य का क्षेत्र होता है। इसके माध्यम से वह हमें बदलाव लाता है।",,5.1
hi_premchand_essay_p1_0145.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"हम जीवन में जो कुछ देखते हैं या जो कुछ हम पर गुजरती है,","हम जीवन में जो कुछ देखते हैं या जो कुछ हम पर गुजरती है,",,4.1
hi_premchand_essay_p1_0146.wav,hi_premchand_essay_p1,hi-IN,PENDING,,वही अनुभव और वही चोटें कल्पना में पहुंचकर साहित्य सृजन की प्रेरणा करती हैं।,वही अनुभव और वही चोटें कल्पना में पहुंचकर साहित्य सृजन की प्रेरणा करती हैं।,,5.3
hi_premchand_essay_p1_0147.wav,hi_premchand_essay_p1,hi-IN,PENDING,,तो किसी कवि को अथवा साहित्यकार को साहित्य सृजन की प्रेरणा कहां से मिलती है?,तो किसी कवि को अथवा साहित्यकार को साहित्य सृजन की प्रेरणा कहां से मिलती है?,,4.8
hi_premchand_essay_p1_0148.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"मतलब साहित्यकार ने स्वयं जिन भावनाओं को महसूस किया है, समाज में जिन विसंगतियों को देखा है।","मतलब साहित्यकार ने स्वयं जिन भावनाओं को महसूस किया है, समाज में जिन विसंगतियों को देखा है।",,5.9
hi_premchand_essay_p1_0149.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"या फिर उनकी जैसे ईदगाह कहानी को आप देख सकते हैं या फिर उपन्यास तो उनका है ही, गोदान गवन इत्यादि, सेवा सदान रंगभूमि इत्यादि।","या फिर उनकी जैसे ईदगाह कहानी को आप देख सकते हैं या फिर उपन्यास तो उनका है ही, गोदान गवन इत्यादि, सेवा सदान रंगभूमि इत्यादि।",,7.1
hi_premchand_essay_p1_0150.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"कभी यह साहित्यकार में और इसमें कल्पना के माध्यम से भोगी गई यथार्थ को कल्पना के माध्यम से जब अभिव्यक्त कर देता है, तब एक बहुत ही अच्छा साहित्य निर्मित हो जाता है।","कभी यह साहित्यकार में और इसमें कल्पना के माध्यम से भोगी गई यथार्थ को कल्पना के माध्यम से जब अभिव्यक्त कर देता है, तब एक बहुत ही अच्छा साहित्य निर्मित हो जाता है।",,10.3
hi_premchand_essay_p1_0151.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"मतलब फीलिंग्स एंड इमोशंस की जितनी तीव्रता होती है, जितनी इंटेंसिटी होती है कवि या साहित्यकार में, उसका अनुभव, उसकी अनुभूति जितनी तीव्र होती है,","मतलब फीलिंग्स एंड इमोशंस की जितनी तीव्रता होती है, जितनी इंटेंसिटी होती है कवि या साहित्यकार में, उसका अनुभव, उसकी अनुभूति जितनी तीव्र होती है,",,7.7
hi_premchand_essay_p1_0152.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"उसकी रचना उतनी ही आकर्षक और ऊंचे दर्जे की होती है। मतलब बहुत ही इमोशनल होना पड़ता है, सेंटीमेंटल होना पड़ता है एक अच्छे साहित्य के लिखने के लिए, दूसरों के दुख दर्द को महसूस करने के लिए।","उसकी रचना उतनी ही आकर्षक और ऊंचे दर्जे की होती है। मतलब बहुत ही इमोशनल होना पड़ता है, सेंटीमेंटल होना पड़ता है एक अच्छे साहित्य के लिखने के लिए, दूसरों के दुख दर्द को महसूस करने के लिए।",,11.0
hi_premchand_essay_p1_0153.wav,hi_premchand_essay_p1,hi-IN,PENDING,,ताकि उन भावनाओं का वह साधारणीकरण कर सके और पाठक और श्रोता भी।,ताकि उन भावनाओं का वह साधारणीकरण कर सके और पाठक और श्रोता भी।,,5.2
hi_premchand_essay_p1_0154.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"जिस साहित्य से हमारी सुरुचि ना जागे, मतलब हमारे अंदर अच्छी रुचियों का विकास ना हो।","जिस साहित्य से हमारी सुरुचि ना जागे, मतलब हमारे अंदर अच्छी रुचियों का विकास ना हो।",,4.8
