clip,source_id,language_requested,language_code,language_probability,n_speakers,transcript
hi_sadhguru_inner_mgmt_0045.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,बात बस इतनी है कि ज़्यादातर समय हमने इसे वैज्ञानिक रूप से नहीं देखा। हमने बस ये मान लिया कि
hi_sadhguru_inner_mgmt_0046.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,अभी लोग सोच रहे हैं कि खुद को शिक्षित करके वो हमेशा खुश रहेंगे।
hi_sadhguru_inner_mgmt_0047.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"पैसा कमा कर आपको लगता है कि आप हमेशा खुश रहेंगे, लेकिन पता चलेगा कि ऐसा नहीं है। कोई सोचता है कि शादी करके वो हमेशा खुश रहेंगे।"
hi_sadhguru_inner_mgmt_0048.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"आप मानते हैं कि कोई और चीज़, कोई और चमत्कार सब ठीक कर देगा।"
hi_sadhguru_inner_mgmt_0049.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,फिर तीतर ने खेत की मेड़ पर खड़े एक विशाल पेड़ को देखा।
hi_sadhguru_inner_mgmt_0050.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"ओह, एक समय था जब मैं पेड़ की सबसे ऊंची डाल तक उड़ जाती थी।"
hi_sadhguru_inner_mgmt_0052.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"वह बस ऊंची शाखा पर जाकर बैठ गया और बस नज़ारे को देख रहा था, उसका आनंद ले रहा था।"
hi_sadhguru_inner_mgmt_0053.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"गोबर भी आपको शिखर तक पहुंचा सकता है, लेकिन आपको कभी वहां रहने नहीं देता।"
hi_sadhguru_inner_mgmt_0054.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"अगर आप अपने भीतर आनंद, शांति और खुशहाली का जीवन खोज रहे हैं,"
hi_sadhguru_inner_mgmt_0055.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"अब जब आप मैनेजर हैं या मैनेजर बनने वाले हैं, तो मुझे उम्मीद है कि निश्चित रूप से उन्होंने आपको सिखाया होगा कि जब तक आप सही चीजें नहीं करते, यह बाहरी दुनिया में काम नहीं करता। यही बात अंदर के साथ भी लागू होती है।"
hi_sadhguru_inner_mgmt_0056.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"जब तक आप सही चीजें नहीं करते, यह बिल्कुल काम नहीं करता। आप खुद को यह मानने के लिए झांसा दे सकते हैं कि यह मुझे ठीक कर देगा, वह मुझे ठीक कर देगा। हां, एक क्षण के लिए, लेकिन अगले ही क्षण आप गिर पड़ते हैं। कृपया देखें।"
hi_sadhguru_inner_mgmt_0057.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"बस उनके जीवन को देखें और गौर करें। 24 घंटे में से कितने पल वो वास्तव में आनंदमय होते हैं, कितने? आप सड़क पर जाकर देखें।"
hi_sadhguru_inner_mgmt_0059.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,उनमें से अधिकांश के लिए उनका जीवन उनकी कल्पना से कहीं बेहतर उभर आया है।
hi_sadhguru_inner_mgmt_0060.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"अगर आप खुद को एक पीढ़ी के रूप में देखें, तो इससे पहले लोगों की कोई दूसरी पीढ़ी कभी इतनी आरामदेह और भौतिक रूप से इतनी अच्छी नहीं रही है जितने अभी आप हैं, है ना?"
hi_sadhguru_inner_mgmt_0061.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,हम सबसे ज़्यादा आरामदेह पीढ़ी हैं। किसी दूसरी पीढ़ी ने इस तरह के आराम और सुविधाओं को नहीं जाना है। लेकिन फिर भी क्या हम उन लोगों की तुलना में अधिक खुश हैं जो पहले थे?
hi_sadhguru_inner_mgmt_0062.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"हमने केवल बाहरी मैनेजमेंट किया। कोई आंतरिक मैनेजमेंट नहीं किया। हम जो चाहते हैं, उसे बनाने की प्रक्रिया में हम अपने जीवन के मूल स्त्रोत इस धरती को ही नष्ट कर रहे हैं, है ना?"
hi_sadhguru_inner_mgmt_0063.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"अंदर की ओर मुड़ने की कभी कोशिश नहीं की। इसकी वजह यह है,"
hi_sadhguru_inner_mgmt_0064.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"उन्होंने आध्यात्मिकता को इतने भयानक तरीकों से, हास्यास्पद तरीकों से पेश किया है कि कोई भी समझदार व्यक्ति इसके आसपास भी नहीं जाना चाहता।"
hi_sadhguru_inner_mgmt_0065.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"क्योंकि इससे फर्क नहीं पड़ता कि आप कौन हैं, आप कितने शक्तिशाली हैं, आप कितने अच्छे मैनेजर हैं। बाहरी परिस्थितियां कभी भी 100% आपके नियंत्रण में नहीं होंगी। यही जीवन की प्रकृति है।"
hi_sadhguru_inner_mgmt_0067.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"जब कोई व्यक्ति भौतिक से परे आयाम को अपने भीतर अनुभव करना शुरू करता है,"
hi_sadhguru_inner_mgmt_0068.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"वह भौतिक दुनिया के साथ जैसे चाहे खेल सकता है। वह बाहरी दुनिया के साथ जो सर्वश्रेष्ठ कर सकता है, उसे करता है, लेकिन आंतरिकता अबाधित रहती है, हमेशा वैसी जैसी आप चाहते हैं।"
hi_sadhguru_inner_mgmt_0069.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"कम से कम आंतरिक दुनिया तो वैसे चलनी चाहिए जैसे हम चाहते हैं, क्या ऐसा नहीं है?"
hi_sadhguru_inner_mgmt_0070.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,बाहरी दुनिया कभी 100% उस तरह नहीं चलेगी जैसे हम चाहते हैं। यही जीवन की सच्चाई है।
hi_sadhguru_inner_mgmt_0071.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"लेकिन कम से कम इसे तो वैसा चलना चाहिए जैसे हम चाहते हैं। अगर यह भी वैसे नहीं चल रहा जैसे आप चाहते हैं, अगर आपका शरीर, आपका मन, आपकी भावनाएं, आपकी ऊर्जाएं उस तरह काम नहीं कर रही हैं जैसे आप चाहते हैं,"
hi_sadhguru_inner_mgmt_0072.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"तो, यह सबसे खराब तरह की गुलामी है क्योंकि कोई दूसरा तय करता है कि आपके अंदर क्या होना चाहिए।"
hi_sadhguru_inner_mgmt_0073.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"अगर कोई ये तय करता है कि आपके आसपास क्या होना चाहिए, तो उसे ही आप गुलामी कहते हैं।"
hi_sadhguru_inner_mgmt_0074.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"लेकिन अगर कोई ये तय करता है कि आपके अंदर क्या होना चाहिए, तो क्या ये गुलाम होने का ज़्यादा भयानक तरीका नहीं है?"
hi_sadhguru_inner_mgmt_0075.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"तो आप बिज़नेस को मैनेज कर सकते हैं, आप उद्योग को मैनेज कर सकते हैं, लेकिन फिर भी"
hi_sadhguru_inner_mgmt_0076.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"अगर आप तृप्ति और खुशहाली का जीवन जीना चाहते हैं और अपने आसपास के लोगों को भी वही देना चाहते हैं, तो आपके लिए यह जानना बेहद महत्वपूर्ण है कि अपनी आंतरिकता को मैनेज करने का क्या मतलब है।"
hi_sadhguru_inner_mgmt_0077.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,यह अपनी शिक्षा के कम से कम एक बड़े चरण से बाहर निकलते हुए कैसा महसूस कर रहे हैं?
hi_sadhguru_inner_mgmt_0078.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,तो मैं एक बात साफ तौर पर देख सकता था कि वो जो कुछ भी कह रहे थे उसके उनके लिए कोई मायने नहीं थे।
hi_sadhguru_inner_mgmt_0079.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,क्योंकि मैं कहीं ना कहीं मेरे दिन का एजेंडा बहुत सारी चीजों से भरा होता था। 24 घंटे में बहुत सी चीजें होती थीं।
hi_sadhguru_inner_mgmt_0080.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,मैं किसी ऐसे व्यक्ति की बात सुनने में 1 घंटा या 5 मिनट भी खर्च करने को तैयार नहीं हूं जो कुछ ऐसा कह रहा हो जिसका उसके लिए कोई मायने ना हो।
hi_sadhguru_inner_mgmt_0081.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"भले ही वो बकवास कर रहा हो, उससे फर्क नहीं पड़ता। अगर वो उसके लिए कुछ मायने रखता है, तो मैं उसे सुनने को तैयार हूं। लेकिन अगर वो ऐसी महान बातें कर रहा है जिनका उसके लिए कोई मायने नहीं है, तो मैं उसकी बात सुनने को तैयार नहीं हूं।"
hi_sadhguru_inner_mgmt_0082.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"यहां के कुछ लोगों से बार-बार कह रहा हूं, मुझे ये देखकर खुशी हुई कि कोई व्यक्ति अपने काम के बारे में जुनून के साथ बात कर रहा है।"
hi_sadhguru_inner_mgmt_0083.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"कोई, इससे फर्क नहीं पड़ता कि वो जो कर रहे हैं वो सही है, गलत है, ठीक है, परफेक्ट है या नहीं।"
hi_sadhguru_inner_mgmt_0084.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"किसी ने इसमें अपना दिल लगाया है, यह ठीक है। क्योंकि मानव जीवन इसलिए सुंदर नहीं बनता क्योंकि हम सही चीजें करते हैं।"
hi_sadhguru_inner_mgmt_0085.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,मानव जीवन सुंदर इसलिए बनता है क्योंकि हम जो कर रहे हैं उसमें अपना दिल लगाते हैं।
hi_sadhguru_inner_mgmt_0086.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"इससे फर्क नहीं पड़ता कि हम क्या कर रहे हैं, चाहे हम फर्श साफ कर रहे हों या देश को मैनेज कर रहे हों या हम जो भी कर रहे हों। हम जो कर रहे हैं उसमें अगर अपना दिल लगा रहे हैं, तो वो गतिविधि करना शानदार है।"
hi_sadhguru_inner_mgmt_0087.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,कि मैंने अभी कुछ लोगों को देखा है। मुझे उम्मीद है कि यहां हर कोई उसमें अपना दिल लगा रहा है जो वो कर रहा है।
hi_sadhguru_inner_mgmt_0088.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"अपने काम के प्रति जुनून है, अपने आप में बहुत समृद्ध करने वाला है।"
hi_sadhguru_inner_mgmt_0089.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"तो ऐसा नहीं है कि आप नहीं जानते, लेकिन खैर, दुनिया में आप अब एक अलग आयाम में कदम रख रहे हैं, जो अब तक आप जैसे रहे उससे अलग है। एक बार जब आप दुनिया में कदम रखते हैं, तो बहुत सारी गंदगी मौजूद होने वाली है।"
hi_sadhguru_inner_mgmt_0090.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"भ्रष्टाचार है, बकवास है। हर जगह बहुत सारी चीजें हो रही हैं।"
hi_sadhguru_inner_mgmt_0091.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"लेकिन हम गंदगी से बच नहीं सकते, ये मौजूद है। सारी बकवास जो दुनिया में हो सकती है, वो आप अपने दिमाग में जानते हैं, है ना?"
hi_sadhguru_inner_mgmt_0092.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,तो लोगों का एक वर्ग एलर्जी विकसित कर लेता है और भागने की कोशिश करता है जो वो वाकई कभी नहीं कर सकते।
hi_sadhguru_inner_mgmt_0093.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,अपनी खुद की फिलॉसफी बना लेता है। वैसे भी दुनिया गंदगी से भरी है।
hi_sadhguru_inner_mgmt_0094.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,भारतीय आध्यात्मिकता ने हमेशा कमल को प्रतीक के रूप में इस्तेमाल किया है।
hi_sadhguru_inner_mgmt_0095.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,कमल का फूल हमेशा भारतीय आध्यात्मिकता के लिए मुख्य प्रतीक रहा है।
hi_sadhguru_inner_mgmt_0096.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"हम जिस माहौल में रहते हैं, अगर हम उसका निर्माण करते हैं, सिर्फ तभी हम खुद को मैनेजर कह सकते हैं।"
hi_sadhguru_inner_mgmt_0097.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,आप जीवन के एक नए आयाम में कदम रख रहे हैं। एक्साइटमेंट है।
hi_sadhguru_inner_mgmt_0098.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,और किसी नई चीज में कदम रखना हमेशा सुंदर होता है जिसके बारे में आपको लगता है कि वो शानदार होने जा रही है।
hi_sadhguru_inner_mgmt_0099.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"वो ब्लड प्रेशर, डायबिटीज, अल्सर और क्या-क्या नहीं पैदा कर रहे हैं?"
hi_sadhguru_inner_mgmt_0101.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,ऐसा सिर्फ इसलिए है क्योंकि हमने खुद पर पर्याप्त ध्यान नहीं दिया है। हमने उस पर बहुत अधिक ध्यान दिया है जो बाहर है। दुनिया में सफल होने के लिए लोग हमेशा सोचते हैं कि महान आकांक्षाएं आपको सफल बना देंगी।
hi_sadhguru_inner_mgmt_0102.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"समृद्धि की आकांक्षा रखते हैं, बस इसलिए कि आप खुशहाली की आकांक्षा रखते हैं, तो यह आपको मिलेगी ऐसा नहीं है।"
hi_sadhguru_inner_mgmt_0103.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"सफलता, समृद्धि और खुशहाली इसलिए आती है क्योंकि आपने खुद को उन चीजों को बनाने के काबिल बनाया है।"
hi_sadhguru_inner_mgmt_0105.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,एक इंसान के तौर पर खुद को इस योग्य बनाना कि आप परिस्थितियों से अछूते गुजर सकें।
hi_sadhguru_inner_mgmt_0107.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,कि एक संस्था ने आपको आंतरिक रूप से लैस करने का प्रयास किया है जिस हद तक उनके लिए संभव था।
hi_sadhguru_inner_mgmt_0108.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"निश्चित रूप से इस दुनिया, इस देश और समुदायों को अब तक किए गए तरीके से कहीं बेहतर मैनेज करेंगे।"
hi_sadhguru_inner_mgmt_0109.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"अगर लोग खुद को पूरी तरह से उस काम में लगा दें जो वो कर रहे हैं, तो चीजें घटित होंगी।"
hi_sadhguru_inner_mgmt_0110.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"वहां ईशा फाउंडेशन में जो हो रहा है, उसे देखने के बाद वो हमसे इसी तरह से जुड़ें।"
hi_sadhguru_inner_mgmt_0111.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"कि अविश्वसनीय चीजें की जा सकती हैं, इसलिए नहीं कि हम जानते हैं कि इसे कैसे करना है। अविश्वसनीय चीजें सिर्फ इसलिए की जा सकती हैं क्योंकि हम प्रतिबद्ध हैं कि हम इसे करना चाहते हैं, बस इतना ही।"
hi_sadhguru_inner_mgmt_0112.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,यह दुनिया भर में 2 लाख से ज़्यादा सक्रिय स्वयंसेवकों के साथ एक स्वयंसेवी संगठन बन गया है।
hi_sadhguru_inner_mgmt_0114.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,यह सारी चीजें स्वयं सेवकों द्वारा संभाली जाती हैं। उन्हें इसके लिए कोई भुगतान नहीं किया जाता है। वह अपनी जेब से खर्च करते हैं और काम करते हैं और आपको इन लोगों को मैनेज करना समझना होगा।
hi_sadhguru_inner_mgmt_0117.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"तो जो लोग इन स्थितियों को संभालते हैं, वो बिना किसी योग्यता के बहुत युवा लोग हैं। वो लोगों के ज़बरदस्त मैनेजर हैं।"
hi_sadhguru_inner_mgmt_0118.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"जिस तरह से वो स्थितियों को संभालते हैं, जिस तरह से वो हजारों लोगों का संचालन करते हैं, उसने वहां के समुदाय में एक अनुकरणीय उदाहरण स्थापित किया है।"
hi_sadhguru_inner_mgmt_0119.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,किसी दिन जब ये संभव होगा तो आप ईशा योग केंद्र में आएं और देखें कि कैसे चीजों को इतनी सरलता से मैनेज किया जाता है क्योंकि मैनेजमेंट यूं ही नहीं आता।
hi_sadhguru_inner_mgmt_0120.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"मुझे पता है कि आपको फाइनेंस, बैंकिंग और इस तरह की चीजों के बारे में सीखने की जरूरत होती है, लेकिन मूल रूप से मैनेजमेंट आपकी वो क्षमता है जिससे आप लोगों को अपना सर्वश्रेष्ठ प्रदर्शन करने के लिए प्रेरित करते हैं।"
hi_sadhguru_inner_mgmt_0121.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"अगर हमारे आसपास हर कोई अपना सर्वश्रेष्ठ प्रदर्शन कर रहा है, तो ये सबसे अच्छा मैनेजमेंट हो सकता है।"
hi_sadhguru_inner_mgmt_0122.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,तो यह हेरफेर से नहीं आने वाला है। यह सिर्फ समर्पण से आने वाला है। यह सिर्फ प्रेम से आने वाला है। यह सिर्फ इसलिए आने वाला है क्योंकि आप उस व्यक्ति को अपना 100% देने के लिए तैयार हैं जो उस पल आपके बगल में है।
hi_sadhguru_inner_mgmt_0123.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,क्या ये सब काल्पनिक नहीं है? क्या आपको लगता है कि ये कॉर्पोरेट क्षेत्र में असलियत बन सकता है? मैं आपको बता रहा हूं।
hi_sadhguru_inner_mgmt_0124.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,हम ग्रामीण क्षेत्रों में काम कर रहे हैं। हम दुनिया के प्रमुख कॉर्पोरेशंस के साथ काम कर रहे हैं।
hi_sadhguru_inner_mgmt_0126.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,तो आप देखेंगे कि हर इंसान हमेशा आपके लिए अपना सर्वश्रेष्ठ करने को तैयार रहता है।
hi_sadhguru_inner_mgmt_0127.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"अगर आप उस इंसान की आंतरिकता को बस छूना सीख लेते हैं जो अभी आपके पास है,"
hi_sadhguru_inner_mgmt_0128.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,तो आप देखेंगे कि हर कोई आपके लिए अपनी जान देने को तैयार है।
hi_sadhguru_inner_mgmt_0129.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"जब आपके आसपास के लोग आपसे प्रेम करते हैं और वो आपके लिए सर्वश्रेष्ठ करना चाहते हैं, सिर्फ तभी आपको मैनेजमेंट करते समय अल्सर नहीं होगा। अगर आपके आसपास के लोग आपको नीचे खींचने की कोशिश कर रहे हैं, तो आपको वैसे भी स्थितियों को मैनेज करने की कोशिश में अल्सर हो जाएगा। क्या ऐसा नहीं है?"
hi_sadhguru_inner_mgmt_0130.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,"अगर आप ऐसे लोगों का निर्माण नहीं करते जो हमें सचमुच प्रेम करते हैं और अपना सर्वश्रेष्ठ देना चाहते हैं, तब मैनेजमेंट तकलीफ दे होगा।"
hi_sadhguru_inner_mgmt_0132.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,हमारा जीवन सुंदर इसलिए होता है क्योंकि हमने अपने आसपास के हर किसी को अपने खुशहाली के सपने का हिस्सा बना लिया है।
hi_sadhguru_inner_mgmt_0133.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,तो हम हमेशा आपके लिए उपलब्ध हैं। इस संस्थान में आकर मुझे बहुत खुशी हुई। मैं कई कॉलेजों में गया हूं। लोग एक जैसे ही हैं।
hi_sadhguru_inner_mgmt_0134.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,आंतरिक खुशहाली के लिए प्रतिबद्धता की भावना के साथ संस्थान बनाना।
hi_sadhguru_karma_0003.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,"देखिए, सारे प्रभाव, कर्म के चाहे जो भी प्रभाव हों, वो सब जीवन की सरल प्रक्रिया के साथ कट रहे हैं।"
hi_sadhguru_karma_0005.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,"अगर आप खुद को फ़ास्ट फॉरवर्ड पर रखते हैं, तो हमें आपके जीवन को कुछ ख़ास तरीक़ों से सुरक्षित भी करना होगा। क्योंकि अगर प्रारब्ध ख़त्म हो गया,"
hi_sadhguru_karma_0006.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,तो आपके अंदर का जीवन सोचेगा कि उसका कार्यकाल खत्म हो गया है।
hi_sadhguru_karma_0007.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,"बहुत तेज, बहुत तीव्र। आपने जीवन में कभी वैसा दुख नहीं जाना होगा। यह ऐसे गुज़रेगा।"
hi_sadhguru_karma_0008.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,आप उसे शायद अगले 5 हफ्ते या 10 हफ्ते या 5 महीने या शायद 1 साल में खत्म कर दें।
hi_sadhguru_karma_0009.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,"सबके लिए नहीं, निर्भर करता है आपके पास क्या है, आप क्या ढो रहे हैं। लेकिन मान लीजिए आप पहले से ही किसी चीज में हैं, तो आप देखेंगे कि जैसे ही हम आपको फास्ट फॉरवर्ड में डालेंगे, सब कुछ तेज हो जाएगा।"
hi_sadhguru_karma_0010.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,"क्योंकि जब तक ये छोटी-छोटी चीजें हर दिन आते रहेंगी, ये आपको आगे बढ़ने नहीं देंगी, ये आपको आगे देखने नहीं देंगी।"
hi_sadhguru_karma_0011.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,"दैट इज अ थिंग दैट हैपन्स। तो ये एक चीज होती है। तो अगर उसे होना भी है, यानी अगर किसी को इस तीव्रता से गुजरना है, तो उसे एक सहायक माहौल चाहिए।"
hi_sadhguru_karma_0013.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,"आप बिना किसी दुख के 363 दिन बचा रहे हैं, लेकिन एक दिन आप ज़बरदस्त दुख से गुज़रते हैं।"
hi_sadhguru_karma_0014.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,"यह सिर्फ एक छाप है, यह हकीकत नहीं है, लेकिन आपके भीतर यह हकीकत की तरह चल रही है।"
hi_sadhguru_karma_0015.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,"तो जब आप प्रारब्ध को खत्म कर लेते हैं, तो वो आपको एक बिल्कुल अलग आयाम में जीवन को देखने का एक अलग आय देता है।"
hi_sadhguru_karma_0016.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,"आप इसे छोड़ सकते हैं। आपको वो सब काटने की ज़रूरत नहीं है। अगर आप अपने संचित कर्म को काटने जाते हैं,"
hi_sadhguru_karma_0017.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,केवल प्रारब्ध कर्म को ही आप काटने की कोशिश कर रहे हैं क्योंकि ये पहले ही आबंटित है।
hi_sadhguru_karma_0020.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,"मैंने 25 साल से ज़्यादा काम किया है, फिर भी मेरी जेब में $1 नहीं है।"
hi_sadhguru_karma_0021.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,"पता है, भारतीय परंपरा ने आध्यात्मिक साधकों का हमेशा ख्याल रखा है।"
hi_sadhguru_karma_0022.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,"लेकिन पारंपरिक रूप से अगर आप कहते हैं, मैं आध्यात्मिक साधक हूं, मैं आत्मज्ञान की खोज कर रहा हूं।"
hi_sadhguru_karma_0024.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,"लेकिन ऐसी व्यवस्था नहीं है, तो हमें अपना भोजन कमाने की कुछ तरकीबें सीखनी होंगी।"
hi_sadhguru_karma_0026.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,"वह आपको सूली पर चढ़ा सकते हैं। उन्होंने ऐसा किया, है ना? कई बार उन्होंने ऐसा किया है।"
hi_sadhguru_karma_0027.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,"आपको किसी लाभ की परवाह नहीं है, आपको यह भी परवाह नहीं कि कल सुबह आप मर सकते हैं, लेकिन आप विकास करना चाहते हैं।"
hi_sadhguru_karma_0028.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,फिर वो अलग हैं। हम उन्हें अलग तरीके से संभालते हैं। उन्हें कुछ भी सीखने की ज़रूरत नहीं है।
hi_sadhguru_karma_0029.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,अगर हम सबको खाना खाना है तो आश्रम में कुछ होना चाहिए और हमने बहुत सी सामाजिक परियोजनाएं और दूसरी चीजें ले रखी हैं तो।
hi_sadhguru_karma_0030.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,"हम उन्हें कुछ सिखाते भी नहीं हैं। ठीक है, आप वैसे भी स्वास्थ्य के लिए आश्रम में हैं।"
hi_sadhguru_karma_0031.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,"जो लोग विकास करना चाहते हैं, उन्हें कुछ करने की ज़रूरत नहीं है। उन्हें बस इधर-उधर घूमना है।"
hi_sadhguru_karma_0033.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,"लेकिन जो लोग समाज में चीजें करना चाहते हैं, वो इसे मैनेज करना चाहते हैं, उसे मैनेज करना चाहते हैं, लाभ पाना चाहते हैं, तब उन्हें सीखना होगा, सीखने की कोशिश करनी होगी, दूसरा कोई तरीका नहीं है।"
hi_sadhguru_karma_0037.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,मुझे लगता है मैंने आध्यात्मिक प्रक्रियाओं के पूरे मापदंडों को बदल दिया है।
hi_sadhguru_karma_0038.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,मान लीजिए राम कृष्ण या रामण जिनका समय ज्यादा करीब है।
hi_sadhguru_karma_0039.wav,hi_sadhguru_karma,hi-IN,hi-IN,,1,"वह प्रसिद्ध हो गए लेकिन कभी अपना आश्रम नहीं छोड़ा, हमेशा वहीं रहे, कभी कोई यात्रा नहीं की।"
