clip_id,audio_path,language,text,emotion,duration_s,sample_rate,sha256,snr_db,lufs,language_probability,speaker,source_url,source_title,license,asr_transcript,edited
hi_premchand_essay_p1_0115,data/clips/hi_premchand_essay_p1_0115.wav,hi-IN,ऐसे पतन के काल में लोग या तो आशिकी करते हैं या अध्यात्म और वैराग्य में मन रमाते हैं।,neutral,5.76,24000,3c309201bdb2863e3c15c3283981a53f16050911449293bd2020b25f8bc2dde7,35.5,-22.7,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),ऐसे पतन के काल में लोग या तो आशिकी करते हैं या अध्यात्म और वैराग्य में मन रमाते हैं।,False
hi_premchand_essay_p1_0116,data/clips/hi_premchand_essay_p1_0116.wav,hi-IN,तो इस प्रकार उन्होंने कहा है कि हम पूरी जिम्मेदारी सिर्फ हम साहित्यकारों या कलाकारों पर नहीं डाल सकते। कवियों पर नहीं डाल सकते क्योंकि जो साहित्य होता है समाज का दर्पण होता है। साहित्य अपने समाज का प्रतिबिंब होता है।,neutral,13.36,24000,34e7a7c2cb74053480bfc4553ab17da205fe6b640b3a56e765bf0b7828873632,52.8,-22.8,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),तो इस प्रकार उन्होंने कहा है कि हम पूरी जिम्मेदारी सिर्फ हम साहित्यकारों या कलाकारों पर नहीं डाल सकते। कवियों पर नहीं डाल सकते क्योंकि जो साहित्य होता है समाज का दर्पण होता है। साहित्य अपने समाज का प्रतिबिंब होता है।,False
hi_premchand_essay_p1_0117,data/clips/hi_premchand_essay_p1_0117.wav,hi-IN,"तो ऐसे जब पतन के काल में क्या करते हैं? लोग इस्क मोहब्बत की शायरी करते हैं, आशिकी करते हैं, प्यार मोहब्बत करते हैं और कुछ लोग अध्यात और वैराग्य में मन लगाते हैं। कुछ लोग साधु संत भी हो जाते हैं।",neutral,11.26,24000,2ddc9c9d8a4a82c294981f1c440ac3d04ae2a7bd8164bab45eb0aef85b08c1a4,51.7,-23.1,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"तो ऐसे जब पतन के काल में क्या करते हैं? लोग इस्क मोहब्बत की शायरी करते हैं, आशिकी करते हैं, प्यार मोहब्बत करते हैं और कुछ लोग अध्यात और वैराग्य में मन लगाते हैं। कुछ लोग साधु संत भी हो जाते हैं।",False
hi_premchand_essay_p1_0118,data/clips/hi_premchand_essay_p1_0118.wav,hi-IN,"जब साहित्य पर संसार की नश्वरता का रंग चढ़ा हो और उसका एक-एक शब्द नाराशय में डूबा हो,",serious,6.46,24000,28d7b476107c392c3838e906f1ab831f065e5b2ee3e8396eadb76a84ea388c60,51.8,-22.5,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"जब साहित्य पर संसार की नश्वरता का रंग चढ़ा हो और उसका एक-एक शब्द नाराशय में डूबा हो,",False
hi_premchand_essay_p1_0119,data/clips/hi_premchand_essay_p1_0119.wav,hi-IN,"समय की प्रतिकूलता के रोने से भरा हो और शृंगारिक भावों का प्रतिबिंब बन गया हो, तो समझ लीजिए कि जाति जड़ता और ह्रास के पन्ने में फंस चुकी है और उसमें उद्योग तथा संघर्ष का बल बाकी नहीं रहा।",neutral,12.66,24000,8d949820c9f88ff51a16d6156fda86ac7530324700fa394225647aa5a3cf2f20,48.7,-23.6,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"समय की प्रतिकूलता के रोने से भरा हो और शृंगारिक भावों का प्रतिबिंब बन गया हो, तो समझ लीजिए कि जाति जड़ता और ह्रास के पन्ने में फंस चुकी है और उसमें उद्योग तथा संघर्ष का बल बाकी नहीं रहा।",False
hi_premchand_essay_p1_0120,data/clips/hi_premchand_essay_p1_0120.wav,hi-IN,"यह उल्लेख किया गया कि संसार नश्वर है, सब कुछ नश्वर है, सब कुछ समाप्त हो जाना चाहिए, जीवन प्रतिकूल है।",neutral,6.06,24000,4a2bb2a024b6a29e5b39935514812ef9f32f32cabeda389ab279358131ac6762,97.9,-22.4,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"यह उल्लेख किया गया कि संसार नश्वर है, सब कुछ नश्वर है, सब कुछ समाप्त हो जाना चाहिए, जीवन प्रतिकूल है।",False
hi_premchand_essay_p1_0121,data/clips/hi_premchand_essay_p1_0121.wav,hi-IN,और श्रृंगार श्रृंगारिक भावों का वर्णन करना ही कवि कर्म समझ लिया जाता है।,neutral,4.66,24000,ec324810ded0cdb4c6f0926c4f1e761ebef9d96b776f922c790164c6a8ada763,53.9,-22.3,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),और श्रृंगार श्रृंगारिक भावों का वर्णन करना ही कवि कर्म समझ लिया जाता है।,False
hi_premchand_essay_p1_0122,data/clips/hi_premchand_essay_p1_0122.wav,hi-IN,"जड़ता और ह्रास के पन्ने में फंस चुकी है, उसमें आगे बढ़ने की कोई क्षमता नहीं है।",sad,5.36,24000,cd8267ccb969d4fedf3910c3b370a6f5b5799e20cc855bf23379d995fe934055,47.4,-24.0,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"जड़ता और ह्रास के पन्ने में फंस चुकी है, उसमें आगे बढ़ने की कोई क्षमता नहीं है।",False
hi_premchand_essay_p1_0123,data/clips/hi_premchand_essay_p1_0123.wav,hi-IN,और उसमें किसी भी प्रकार का परिश्रम करने अथवा संघर्ष करने का ना तो कोई इच्छा है और ना ही उनमें क्षमता है।,neutral,6.86,24000,b10d8c0d4f041da6bb335dec67ecc1cb1f81137bff8bfb240f76cc2de24e6f21,43.5,-24.1,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),और उसमें किसी भी प्रकार का परिश्रम करने अथवा संघर्ष करने का ना तो कोई इच्छा है और ना ही उनमें क्षमता है।,False
hi_premchand_essay_p1_0124,data/clips/hi_premchand_essay_p1_0124.wav,hi-IN,और उनमें दुनिया को सही परिप्रेक्ष्य में देखने और समझने की क्षमता नहीं रह गई है।,sad,5.76,24000,35376f409c75c0a659fac6ec679cd663fd9824a14556c8bf180d308053a4af9a,49.8,-22.4,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),और उनमें दुनिया को सही परिप्रेक्ष्य में देखने और समझने की क्षमता नहीं रह गई है।,False
hi_premchand_essay_p1_0125,data/clips/hi_premchand_essay_p1_0125.wav,hi-IN,"मनोरंजन के सिवा उसका और भी कुछ उद्देश्य है। मुंशी प्रेमचंद जी कहते हैं,",neutral,5.36,24000,2f7446b254804e73e23390665e49ef9748706980493c3233b04e6784f1b1ef2a,34.1,-24.6,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"मनोरंजन के सिवा उसका और भी कुछ उद्देश्य है। मुंशी प्रेमचंद जी कहते हैं,",False
hi_premchand_essay_p1_0126,data/clips/hi_premchand_essay_p1_0126.wav,hi-IN,"अभी तक का जो साहित्य था, उसका उद्देश्य था लोगों को मनोरंजन करना। लेकिन अब साहित्य का उद्देश्य बदल गया है, साहित्य का लक्ष्य बदल गया है।",neutral,8.36,24000,9e864bf0acf3c634f336c67df54c147af4c4d95cd6ee63a82970ec97da624963,46.5,-25.4,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"अभी तक का जो साहित्य था, उसका उद्देश्य था लोगों को मनोरंजन करना। लेकिन अब साहित्य का उद्देश्य बदल गया है, साहित्य का लक्ष्य बदल गया है।",False
hi_premchand_essay_p1_0127,data/clips/hi_premchand_essay_p1_0127.wav,hi-IN,इस मनोरंजन के सिवा भी साहित्य का बहुत ही महत्वपूर्ण उद्देश्य है।,serious,4.96,24000,37570dacab6fd52bb6f8dd4a26984ef560c9baf562b0bfd1f4d43f1fcc48da0c,47.7,-25.9,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),इस मनोरंजन के सिवा भी साहित्य का बहुत ही महत्वपूर्ण उद्देश्य है।,False
hi_premchand_essay_p1_0128,data/clips/hi_premchand_essay_p1_0128.wav,hi-IN,किंतु जीवन की समस्याओं पर भी विचार करता है और उन्हें हल करता है।,neutral,4.86,24000,e61c570056a4584edcada4985ac57d0a71adffc7b1aaa21cb66682fbcb8aa3f1,44.9,-23.3,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),किंतु जीवन की समस्याओं पर भी विचार करता है और उन्हें हल करता है।,False
hi_premchand_essay_p1_0129,data/clips/hi_premchand_essay_p1_0129.wav,hi-IN,"मतलब अब क्या हो गया? अब जो साहित्य लिखा जा रहा है, इसमें केवल ही नायक नायिका।",angry,4.66,24000,a39d1566b89aae914653fc0e65fdecb938355dfc12800f40c6b3e1eba6fd6a8c,52.4,-23.6,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"मतलब अब क्या हो गया? अब जो साहित्य लिखा जा रहा है, इसमें केवल ही नायक नायिका।",False
hi_premchand_essay_p1_0130,data/clips/hi_premchand_essay_p1_0130.wav,hi-IN,"कि प्रेम और वियोग, संयोग और वियोग की कहानी नहीं है, उसका आख्यान नहीं है, बल्कि वह यथार्थ जीवन की समस्याओं पर भी विचार करता है और उनके समाधान करने का प्रयास करता है।",formal,10.16,24000,02c47072fba1aabd352805c69c8f5b892a3b7d2370c1e49fdcaa054fbee42f2c,46.5,-24.0,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"कि प्रेम और वियोग, संयोग और वियोग की कहानी नहीं है, उसका आख्यान नहीं है, बल्कि वह यथार्थ जीवन की समस्याओं पर भी विचार करता है और उनके समाधान करने का प्रयास करता है।",False
hi_premchand_essay_p1_0131,data/clips/hi_premchand_essay_p1_0131.wav,hi-IN,अब वह स्फूर्ति या प्रेरणा के लिए अद्भुत आश्चर्यजनक घटनाएं नहीं ढूंढता और ना अनुप्रास का अन्वेषण करता है।,neutral,8.46,24000,1e830d97a2f0d677c2b0cbec0a09df413b9db2a165622cc21a90713ae3fa4ef0,37.6,-23.3,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),अब वह स्फूर्ति या प्रेरणा के लिए अद्भुत आश्चर्यजनक घटनाएं नहीं ढूंढता और ना अनुप्रास का अन्वेषण करता है।,False
hi_premchand_essay_p1_0132,data/clips/hi_premchand_essay_p1_0132.wav,hi-IN,"तो अब कोई काल्पनिक चीजें, काल्पनिक घटनाएं नहीं ढूंढता, कोई आश्चर्यजनक बातें नहीं ढूंढता, अनुप्रास अलंकार का बहुत ज्यादा प्रयोग नहीं करता।",neutral,7.56,24000,2c51843e28aabbb5a9479419338f83bbbd607265ae2554195a1aaa5781f6c26e,97.7,-22.4,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"तो अब कोई काल्पनिक चीजें, काल्पनिक घटनाएं नहीं ढूंढता, कोई आश्चर्यजनक बातें नहीं ढूंढता, अनुप्रास अलंकार का बहुत ज्यादा प्रयोग नहीं करता।",False
hi_premchand_essay_p1_0133,data/clips/hi_premchand_essay_p1_0133.wav,hi-IN,"बल्कि उसे उन समस्याओं में दिलचस्पी है, उन प्रश्नों में दिलचस्पी है।",neutral,5.16,24000,9b72fccd81a11aa4e852d2163db2ee6e9395ac7e65958b786689e32e93460a05,49.6,-23.5,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"बल्कि उसे उन समस्याओं में दिलचस्पी है, उन प्रश्नों में दिलचस्पी है।",False
hi_premchand_essay_p1_0134,data/clips/hi_premchand_essay_p1_0134.wav,hi-IN,"तो वह साहित्य खरा उतरता है जो हमारे भावों और विचारों में गतिशीलता पैदा करता है, उसे आगे बढ़ाता है, उसे प्रगतिशील बनाता है।",neutral,8.16,24000,c8a9e438f39ac5de979a4c900bdedb51c2c7862dd43f810d73efaa6b518fddd4,48.5,-23.9,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"तो वह साहित्य खरा उतरता है जो हमारे भावों और विचारों में गतिशीलता पैदा करता है, उसे आगे बढ़ाता है, उसे प्रगतिशील बनाता है।",False
hi_premchand_essay_p1_0135,data/clips/hi_premchand_essay_p1_0135.wav,hi-IN,हमारे भावों और विचारों को द्विलीप करता है। ऐसा साहित्य आज वर्तमान की कसौटी पर खरा उतरता है।,neutral,7.36,24000,36b7fbf33c3aeb400c76146df01c084a38e1ae9e82e9a51b93ea67f5f740bb22,39.2,-24.3,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),हमारे भावों और विचारों को द्विलीप करता है। ऐसा साहित्य आज वर्तमान की कसौटी पर खरा उतरता है।,False
hi_premchand_essay_p1_0136,data/clips/hi_premchand_essay_p1_0136.wav,hi-IN,"तो मेरी बातों को आप समझ पा रहे होंगे, मैं लाइन टू लाइन एक्सप्लेन कर रहा हूं। आपकी कोई भी परीक्षा हो, आप भलीभांति इसको एक्सप्लेन कर पाएंगे और अपने शब्दों में बहुत ही शानदार उत्तर लिखकर आ पाएंगे।",conversational,9.76,24000,2657dcd36edb7cfb52b45c328176c01009ebdb109ca8045c12696b7de150338e,40.8,-23.9,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"तो मेरी बातों को आप समझ पा रहे होंगे, मैं लाइन टू लाइन एक्सप्लेन कर रहा हूं। आपकी कोई भी परीक्षा हो, आप भलीभांति इसको एक्सप्लेन कर पाएंगे और अपने शब्दों में बहुत ही शानदार उत्तर लिखकर आ पाएंगे।",False
hi_premchand_essay_p1_0137,data/clips/hi_premchand_essay_p1_0137.wav,hi-IN,"नीतिशास्त्र और साहित्यशास्त्र का लक्ष्य एक ही है, केवल उपदेश की विधि में अंतर है।",neutral,5.16,24000,790f0de00bd365c9441e1ab7630f9661fb1ac709e0abdd62f70b72b1104a0f46,96.8,-23.3,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"नीतिशास्त्र और साहित्यशास्त्र का लक्ष्य एक ही है, केवल उपदेश की विधि में अंतर है।",False
hi_premchand_essay_p1_0138,data/clips/hi_premchand_essay_p1_0138.wav,hi-IN,"तो दोनों का उद्देश्य एक ही है, लेकिन उपदेश देने के तरीके में अंतर है।",conversational,4.66,24000,a1e923528af35c7758590182128e3fdac30392fb4b012d96ff0015f26b320424,48.9,-23.2,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"तो दोनों का उद्देश्य एक ही है, लेकिन उपदेश देने के तरीके में अंतर है।",False
hi_premchand_essay_p1_0139,data/clips/hi_premchand_essay_p1_0139.wav,hi-IN,नीतिशास्त्र तर्कों और उपदेशों के द्वारा बुद्धि और मन पर प्रभाव डालने का प्रयत्न करता है।,neutral,6.16,24000,1a8fde8356c88548f9d9ef84d02c29576108eb38de5fd46489af63a1d1e6d22b,22.9,-22.8,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),नीतिशास्त्र तर्कों और उपदेशों के द्वारा बुद्धि और मन पर प्रभाव डालने का प्रयत्न करता है।,False
hi_premchand_essay_p1_0140,data/clips/hi_premchand_essay_p1_0140.wav,hi-IN,"तर्कों के द्वारा, उपदेशों के द्वारा हमारे बुद्धि और मन को प्रभावित करने।",neutral,4.46,24000,c870c18e7fb771abdde87adfd84429558b4531e65f3924d4eeaf6327487fedc1,75.6,-23.0,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"तर्कों के द्वारा, उपदेशों के द्वारा हमारे बुद्धि और मन को प्रभावित करने।",False
hi_premchand_essay_p1_0141,data/clips/hi_premchand_essay_p1_0141.wav,hi-IN,परम में हमारे अंदर गुणों का विकास करने का प्रयास करता है।,formal,4.46,24000,21cb454ff8c379009ebba48cf1462e20e77b9facc13e80c00fa66181baa4371c,46.2,-23.4,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),परम में हमारे अंदर गुणों का विकास करने का प्रयास करता है।,False
hi_premchand_essay_p1_0142,data/clips/hi_premchand_essay_p1_0142.wav,hi-IN,परंतु साहित्य ने अपने लिए मानसिक अवस्था और भावों का क्षेत्र चुन लिया है।,neutral,5.16,24000,543acf38e573f4a5bb45baa863f16374717c12c116f98dc1eff616ff2c3fc3ea,47.6,-22.6,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),परंतु साहित्य ने अपने लिए मानसिक अवस्था और भावों का क्षेत्र चुन लिया है।,False
hi_premchand_essay_p1_0143,data/clips/hi_premchand_essay_p1_0143.wav,hi-IN,"हमारी मेरी हमारी मेंटल डिस्पोजिशन, मानसिक अवस्थाओं और हमारे फीलिंग्स और इमोशंस।",neutral,5.76,24000,cbed6ab57d2114ed4fdaa146b71ca693f1ad033ea05db042b600897fca60f235,49.4,-22.5,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"हमारी मेरी हमारी मेंटल डिस्पोजिशन, मानसिक अवस्थाओं और हमारे फीलिंग्स और इमोशंस।",False
hi_premchand_essay_p1_0144,data/clips/hi_premchand_essay_p1_0144.wav,hi-IN,"यह क्षेत्र होता है, वह साहित्य का क्षेत्र होता है। इसके माध्यम से वह हमें बदलाव लाता है।",neutral,5.56,24000,7a8974cdc7e9cbad1c874380f254ccdac83306be4b529a1bc1b0a691a14e83bf,47.1,-24.3,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"यह क्षेत्र होता है, वह साहित्य का क्षेत्र होता है। इसके माध्यम से वह हमें बदलाव लाता है।",False
hi_premchand_essay_p1_0145,data/clips/hi_premchand_essay_p1_0145.wav,hi-IN,"हम जीवन में जो कुछ देखते हैं या जो कुछ हम पर गुजरती है,",neutral,4.56,24000,05a29556ba4dde67a27c881961d53cfa121ccc1ef31a7d736a8d74b594a3af57,47.1,-22.9,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"हम जीवन में जो कुछ देखते हैं या जो कुछ हम पर गुजरती है,",False
hi_premchand_essay_p1_0146,data/clips/hi_premchand_essay_p1_0146.wav,hi-IN,वही अनुभव और वही चोटें कल्पना में पहुंचकर साहित्य सृजन की प्रेरणा करती हैं।,neutral,5.76,24000,82f379c9346d959bdddf698dc3e1c230c6f62b20f4a3c3caa8adf5423cc79818,43.8,-23.2,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),वही अनुभव और वही चोटें कल्पना में पहुंचकर साहित्य सृजन की प्रेरणा करती हैं।,False
hi_premchand_essay_p1_0147,data/clips/hi_premchand_essay_p1_0147.wav,hi-IN,तो किसी कवि को अथवा साहित्यकार को साहित्य सृजन की प्रेरणा कहां से मिलती है?,neutral,5.26,24000,b8945b16de954e19562d7d05e606b79a54ff296377f22385a1454e0369f957b2,97.4,-22.9,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),तो किसी कवि को अथवा साहित्यकार को साहित्य सृजन की प्रेरणा कहां से मिलती है?,False
hi_premchand_essay_p1_0148,data/clips/hi_premchand_essay_p1_0148.wav,hi-IN,"मतलब साहित्यकार ने स्वयं जिन भावनाओं को महसूस किया है, समाज में जिन विसंगतियों को देखा है।",neutral,6.36,24000,6b0010648d1cb9d11f739c0ebcaf59c795ec9c0248c86224dbd25e9fa53ae317,48.0,-23.8,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"मतलब साहित्यकार ने स्वयं जिन भावनाओं को महसूस किया है, समाज में जिन विसंगतियों को देखा है।",False
hi_premchand_essay_p1_0149,data/clips/hi_premchand_essay_p1_0149.wav,hi-IN,"या फिर उनकी जैसे ईदगाह कहानी को आप देख सकते हैं या फिर उपन्यास तो उनका है ही, गोदान गवन इत्यादि, सेवा सदान रंगभूमि इत्यादि।",neutral,7.56,24000,b45ebef139855a46439e2ba86cc23f63d98a1bfad92cdc430db11e5761e1cd1d,52.1,-24.2,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"या फिर उनकी जैसे ईदगाह कहानी को आप देख सकते हैं या फिर उपन्यास तो उनका है ही, गोदान गवन इत्यादि, सेवा सदान रंगभूमि इत्यादि।",False
hi_premchand_essay_p1_0150,data/clips/hi_premchand_essay_p1_0150.wav,hi-IN,"कभी यह साहित्यकार में और इसमें कल्पना के माध्यम से भोगी गई यथार्थ को कल्पना के माध्यम से जब अभिव्यक्त कर देता है, तब एक बहुत ही अच्छा साहित्य निर्मित हो जाता है।",neutral,10.76,24000,5bde0e2d9052cf526098001932095157a234e711ee599e7e64cd3e1cb51cdbad,36.7,-23.1,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"कभी यह साहित्यकार में और इसमें कल्पना के माध्यम से भोगी गई यथार्थ को कल्पना के माध्यम से जब अभिव्यक्त कर देता है, तब एक बहुत ही अच्छा साहित्य निर्मित हो जाता है।",False
hi_premchand_essay_p1_0151,data/clips/hi_premchand_essay_p1_0151.wav,hi-IN,"मतलब फीलिंग्स एंड इमोशंस की जितनी तीव्रता होती है, जितनी इंटेंसिटी होती है कवि या साहित्यकार में, उसका अनुभव, उसकी अनुभूति जितनी तीव्र होती है,",neutral,8.16,24000,c5fba79bf7862656d6c9a6797f982ee67d57242ed7565ef080794f0a65ccb9cf,50.2,-22.4,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"मतलब फीलिंग्स एंड इमोशंस की जितनी तीव्रता होती है, जितनी इंटेंसिटी होती है कवि या साहित्यकार में, उसका अनुभव, उसकी अनुभूति जितनी तीव्र होती है,",False
