clip,source_id,language_requested,language_code,language_probability,n_speakers,speech_start_s,speech_end_s,transcript,verify_pass,verify_reasons
hi_sadhguru_inner_mgmt_0020.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.6,मूल रूप से मैनेजमेंट का मतलब है कि हम अपनी नियति खुद तय करना चाहते हैं।,True,
hi_sadhguru_inner_mgmt_0021.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,6.9,"हम यहां सहयोग से नहीं जीना चाहते। हम अपने जीवन को वहां ले जाना चाहते हैं जहां हम चाहते हैं, यही मैनेजमेंट है, है कि नहीं?",True,
hi_sadhguru_inner_mgmt_0022.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,5.1,"अगर आप संयोग से मैनेज कर रहे हैं, तो आप मैनेजर नहीं हैं। आपके बिना चीजें बेहतर चलेंगी।",True,
hi_sadhguru_inner_mgmt_0023.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,9.7,"तो जब आप कहते हैं, मैं मैनेजर हूं, यानी कहीं ना कहीं आपने तय कर लिया है कि आप एक खास तरीके से बढ़ना चाहते हैं, आप एक खास माहौल चाहते हैं, अंदर और बाहर दोनों जगह।",True,
hi_sadhguru_inner_mgmt_0024.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,7.9,"चाहे आप एक रसोई मैनेज करते हों, जहां आप चार लोगों के लिए खाना बनाते हैं या कोई बड़ा उद्योग मैनेज करते हैं जहां 10000 लोग काम करते हैं।",True,
hi_sadhguru_inner_mgmt_0025.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,5.2,"अगर आप एक अच्छी रसोई या अच्छा उद्योग चाहते हैं, तो आपको उस स्थिति का अच्छा मैनेजर होना होगा, है ना?",True,
hi_sadhguru_inner_mgmt_0026.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,12.3,"तो आमतौर पर आपको अपने आसपास की भौतिक चीजों और लोगों को मैनेज करना होगा। अगर आपको अपने आसपास के 10 लोग या 10000 लोगों को मैनेज करना है, तो आपको 10 दिमागों या 10000 दिमागों को मैनेज करना होगा।",True,
hi_sadhguru_inner_mgmt_0027.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.6,"क्योंकि आखिरकार हम जो भी मैनेजमेंट करते हैं, वो केवल मानव खुशहाली के लिए है।",True,
hi_sadhguru_inner_mgmt_0028.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.9,आपको और आपके साथ काम करने वाले लोगों को अपनी पूरी क्षमता तक जाना चाहिए।,True,
hi_sadhguru_inner_mgmt_0029.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.4,"जब मैं पूरी क्षमता तक जाना कहता हूं, तो सिर्फ काम करने की क्षमता नहीं,",True,
hi_sadhguru_inner_mgmt_0030.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.9,बल्कि मनुष्य के रूप में उन्हें अपनी पूरी क्षमता तक बढ़ने में सक्षम होना चाहिए।,True,
hi_sadhguru_inner_mgmt_0031.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,6.6,"तो उन्हें अपने भीतर प्रेम, शांति, करुणा के शिखर तक पहुंचने में सक्षम होना चाहिए।",True,
hi_sadhguru_inner_mgmt_0032.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.7,"अगर वैसा नहीं हो रहा है, आप बस कुछ उत्पादन कर रहे हैं और थोड़ा लाभ कमा रहे हैं।",True,
hi_sadhguru_inner_mgmt_0033.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,6.0,"फिर वो थोड़ा इधर-उधर घूमता रहा, कुछ और जानवरों को पकड़ा, सब डर के यही बोले, आप ही जंगल के राजा हैं।",True,
hi_sadhguru_inner_mgmt_0034.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.2,"वह गया, उसके सामने खड़ा हो गया और पूछा, जंगल का राजा कौन है?",True,
hi_sadhguru_inner_mgmt_0035.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,5.0,ज़्यादातर लोग आमतौर पर सोचते हैं कि मैनेजमेंट यानी बस अपना रॉब दिखाना है।,True,
hi_sadhguru_inner_mgmt_0036.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,7.0,तो वहां सिर्फ काम ही ना हो बल्कि लोग उन्नति महसूस करें। सिर्फ उस जगह पर होने से वरना यह मैनेजमेंट नहीं है।,True,
hi_sadhguru_inner_mgmt_0037.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,5.6,"अगर आप किसी जगह जाते हैं और किसी स्थिति को संभालते हैं, तो आपको वहां शानदार महसूस होना चाहिए।",True,
hi_sadhguru_inner_mgmt_0038.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,5.4,"तो अगर ऐसा होना है, तो आपको आंतरिक आयाम की ज़रूरत है। जब मैं आंतरिक आयाम कहता हूँ,",True,
hi_sadhguru_inner_mgmt_0039.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.7,"जब मैं आंतरिक कहता हूं, तो मैं सिर्फ शरीर या मन की बात नहीं कर रहा हूं।",True,
hi_sadhguru_inner_mgmt_0040.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,5.2,"क्योंकि शरीर और मन दोनों ही आपने एक तरह से बाहर से इकट्ठा किए हैं, है ना?",True,
hi_sadhguru_inner_mgmt_0041.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.7,"जिसे आप मेरा शरीर कहते हैं, वो असल में भोजन का एक ढेर है जो आपने इकट्ठा किया है।",True,
hi_sadhguru_inner_mgmt_0042.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.3,तो यह शरीर भोजन का एक ढेर है जिसे आपने समय के साथ इकट्ठा किया है।,True,
hi_sadhguru_inner_mgmt_0043.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.8,"जिसे आप मेरा मन कहते हैं, वो छापों का ढेर है जिसे आपने बाहर से इकट्ठा किया है।",True,
hi_sadhguru_inner_mgmt_0044.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.9,"आप बस इन दो ढेरों में खोए हुए हैं, इन्हीं से कुछ अर्थ निकालने की कोशिश कर रहे हैं।",True,
hi_sadhguru_inner_mgmt_0045.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,6.6,बात बस इतनी है कि ज़्यादातर समय हमने इसे वैज्ञानिक रूप से नहीं देखा। हमने बस ये मान लिया कि,True,
hi_sadhguru_inner_mgmt_0046.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.5,अभी लोग सोच रहे हैं कि खुद को शिक्षित करके वो हमेशा खुश रहेंगे।,True,
hi_sadhguru_inner_mgmt_0047.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,8.4,"पैसा कमा कर आपको लगता है कि आप हमेशा खुश रहेंगे, लेकिन पता चलेगा कि ऐसा नहीं है। कोई सोचता है कि शादी करके वो हमेशा खुश रहेंगे।",True,
hi_sadhguru_inner_mgmt_0048.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.1,"आप मानते हैं कि कोई और चीज़, कोई और चमत्कार सब ठीक कर देगा।",True,
hi_sadhguru_inner_mgmt_0049.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.2,फिर तीतर ने खेत की मेड़ पर खड़े एक विशाल पेड़ को देखा।,True,
hi_sadhguru_inner_mgmt_0050.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.5,"ओह, एक समय था जब मैं पेड़ की सबसे ऊंची डाल तक उड़ जाती थी।",True,
hi_sadhguru_inner_mgmt_0052.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,5.4,"वह बस ऊंची शाखा पर जाकर बैठ गया और बस नज़ारे को देख रहा था, उसका आनंद ले रहा था।",True,
hi_sadhguru_inner_mgmt_0053.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.6,"गोबर भी आपको शिखर तक पहुंचा सकता है, लेकिन आपको कभी वहां रहने नहीं देता।",True,
hi_sadhguru_inner_mgmt_0054.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.2,"अगर आप अपने भीतर आनंद, शांति और खुशहाली का जीवन खोज रहे हैं,",True,
hi_sadhguru_inner_mgmt_0055.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,12.15,"अब जब आप मैनेजर हैं या मैनेजर बनने वाले हैं, तो मुझे उम्मीद है कि निश्चित रूप से उन्होंने आपको सिखाया होगा कि जब तक आप सही चीजें नहीं करते, यह बाहरी दुनिया में काम नहीं करता। यही बात अंदर के साथ भी लागू होती है।",True,
hi_sadhguru_inner_mgmt_0056.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,12.15,"जब तक आप सही चीजें नहीं करते, यह बिल्कुल काम नहीं करता। आप खुद को यह मानने के लिए झांसा दे सकते हैं कि यह मुझे ठीक कर देगा, वह मुझे ठीक कर देगा। हां, एक क्षण के लिए, लेकिन अगले ही क्षण आप गिर पड़ते हैं। कृपया देखें।",True,
hi_sadhguru_inner_mgmt_0057.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,7.4,"बस उनके जीवन को देखें और गौर करें। 24 घंटे में से कितने पल वो वास्तव में आनंदमय होते हैं, कितने? आप सड़क पर जाकर देखें।",True,
hi_sadhguru_inner_mgmt_0059.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.5,उनमें से अधिकांश के लिए उनका जीवन उनकी कल्पना से कहीं बेहतर उभर आया है।,True,
hi_sadhguru_inner_mgmt_0060.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,9.7,"अगर आप खुद को एक पीढ़ी के रूप में देखें, तो इससे पहले लोगों की कोई दूसरी पीढ़ी कभी इतनी आरामदेह और भौतिक रूप से इतनी अच्छी नहीं रही है जितने अभी आप हैं, है ना?",True,
hi_sadhguru_inner_mgmt_0061.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,9.7,हम सबसे ज़्यादा आरामदेह पीढ़ी हैं। किसी दूसरी पीढ़ी ने इस तरह के आराम और सुविधाओं को नहीं जाना है। लेकिन फिर भी क्या हम उन लोगों की तुलना में अधिक खुश हैं जो पहले थे?,True,
hi_sadhguru_inner_mgmt_0062.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,10.4,"हमने केवल बाहरी मैनेजमेंट किया। कोई आंतरिक मैनेजमेंट नहीं किया। हम जो चाहते हैं, उसे बनाने की प्रक्रिया में हम अपने जीवन के मूल स्त्रोत इस धरती को ही नष्ट कर रहे हैं, है ना?",True,
hi_sadhguru_inner_mgmt_0063.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.0,"अंदर की ओर मुड़ने की कभी कोशिश नहीं की। इसकी वजह यह है,",True,
hi_sadhguru_inner_mgmt_0064.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,8.8,"उन्होंने आध्यात्मिकता को इतने भयानक तरीकों से, हास्यास्पद तरीकों से पेश किया है कि कोई भी समझदार व्यक्ति इसके आसपास भी नहीं जाना चाहता।",True,
hi_sadhguru_inner_mgmt_0065.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,11.5,"क्योंकि इससे फर्क नहीं पड़ता कि आप कौन हैं, आप कितने शक्तिशाली हैं, आप कितने अच्छे मैनेजर हैं। बाहरी परिस्थितियां कभी भी 100% आपके नियंत्रण में नहीं होंगी। यही जीवन की प्रकृति है।",True,
hi_sadhguru_inner_mgmt_0067.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,5.4,"जब कोई व्यक्ति भौतिक से परे आयाम को अपने भीतर अनुभव करना शुरू करता है,",True,
hi_sadhguru_inner_mgmt_0068.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,11.5,"वह भौतिक दुनिया के साथ जैसे चाहे खेल सकता है। वह बाहरी दुनिया के साथ जो सर्वश्रेष्ठ कर सकता है, उसे करता है, लेकिन आंतरिकता अबाधित रहती है, हमेशा वैसी जैसी आप चाहते हैं।",True,
hi_sadhguru_inner_mgmt_0069.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.1,"कम से कम आंतरिक दुनिया तो वैसे चलनी चाहिए जैसे हम चाहते हैं, क्या ऐसा नहीं है?",True,
hi_sadhguru_inner_mgmt_0070.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,5.5,बाहरी दुनिया कभी 100% उस तरह नहीं चलेगी जैसे हम चाहते हैं। यही जीवन की सच्चाई है।,True,
hi_sadhguru_inner_mgmt_0071.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,11.8,"लेकिन कम से कम इसे तो वैसा चलना चाहिए जैसे हम चाहते हैं। अगर यह भी वैसे नहीं चल रहा जैसे आप चाहते हैं, अगर आपका शरीर, आपका मन, आपकी भावनाएं, आपकी ऊर्जाएं उस तरह काम नहीं कर रही हैं जैसे आप चाहते हैं,",True,
hi_sadhguru_inner_mgmt_0072.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,5.6,"तो, यह सबसे खराब तरह की गुलामी है क्योंकि कोई दूसरा तय करता है कि आपके अंदर क्या होना चाहिए।",True,
hi_sadhguru_inner_mgmt_0073.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,5.0,"अगर कोई ये तय करता है कि आपके आसपास क्या होना चाहिए, तो उसे ही आप गुलामी कहते हैं।",True,
hi_sadhguru_inner_mgmt_0074.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,6.0,"लेकिन अगर कोई ये तय करता है कि आपके अंदर क्या होना चाहिए, तो क्या ये गुलाम होने का ज़्यादा भयानक तरीका नहीं है?",True,
hi_sadhguru_inner_mgmt_0075.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.6,"तो आप बिज़नेस को मैनेज कर सकते हैं, आप उद्योग को मैनेज कर सकते हैं, लेकिन फिर भी",True,
hi_sadhguru_inner_mgmt_0076.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,11.0,"अगर आप तृप्ति और खुशहाली का जीवन जीना चाहते हैं और अपने आसपास के लोगों को भी वही देना चाहते हैं, तो आपके लिए यह जानना बेहद महत्वपूर्ण है कि अपनी आंतरिकता को मैनेज करने का क्या मतलब है।",True,
hi_sadhguru_inner_mgmt_0077.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,5.5,यह अपनी शिक्षा के कम से कम एक बड़े चरण से बाहर निकलते हुए कैसा महसूस कर रहे हैं?,True,
hi_sadhguru_inner_mgmt_0078.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,6.0,तो मैं एक बात साफ तौर पर देख सकता था कि वो जो कुछ भी कह रहे थे उसके उनके लिए कोई मायने नहीं थे।,True,
hi_sadhguru_inner_mgmt_0079.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,6.4,क्योंकि मैं कहीं ना कहीं मेरे दिन का एजेंडा बहुत सारी चीजों से भरा होता था। 24 घंटे में बहुत सी चीजें होती थीं।,True,
hi_sadhguru_inner_mgmt_0080.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,8.7,मैं किसी ऐसे व्यक्ति की बात सुनने में 1 घंटा या 5 मिनट भी खर्च करने को तैयार नहीं हूं जो कुछ ऐसा कह रहा हो जिसका उसके लिए कोई मायने ना हो।,True,
hi_sadhguru_inner_mgmt_0081.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,11.6,"भले ही वो बकवास कर रहा हो, उससे फर्क नहीं पड़ता। अगर वो उसके लिए कुछ मायने रखता है, तो मैं उसे सुनने को तैयार हूं। लेकिन अगर वो ऐसी महान बातें कर रहा है जिनका उसके लिए कोई मायने नहीं है, तो मैं उसकी बात सुनने को तैयार नहीं हूं।",True,
hi_sadhguru_inner_mgmt_0082.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,6.8,"यहां के कुछ लोगों से बार-बार कह रहा हूं, मुझे ये देखकर खुशी हुई कि कोई व्यक्ति अपने काम के बारे में जुनून के साथ बात कर रहा है।",True,
hi_sadhguru_inner_mgmt_0083.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,5.6,"कोई, इससे फर्क नहीं पड़ता कि वो जो कर रहे हैं वो सही है, गलत है, ठीक है, परफेक्ट है या नहीं।",True,
hi_sadhguru_inner_mgmt_0084.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,6.5,"किसी ने इसमें अपना दिल लगाया है, यह ठीक है। क्योंकि मानव जीवन इसलिए सुंदर नहीं बनता क्योंकि हम सही चीजें करते हैं।",True,
hi_sadhguru_inner_mgmt_0085.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.8,मानव जीवन सुंदर इसलिए बनता है क्योंकि हम जो कर रहे हैं उसमें अपना दिल लगाते हैं।,True,
hi_sadhguru_inner_mgmt_0086.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,10.9,"इससे फर्क नहीं पड़ता कि हम क्या कर रहे हैं, चाहे हम फर्श साफ कर रहे हों या देश को मैनेज कर रहे हों या हम जो भी कर रहे हों। हम जो कर रहे हैं उसमें अगर अपना दिल लगा रहे हैं, तो वो गतिविधि करना शानदार है।",True,
hi_sadhguru_inner_mgmt_0087.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,5.8,कि मैंने अभी कुछ लोगों को देखा है। मुझे उम्मीद है कि यहां हर कोई उसमें अपना दिल लगा रहा है जो वो कर रहा है।,True,
hi_sadhguru_inner_mgmt_0088.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.2,"अपने काम के प्रति जुनून है, अपने आप में बहुत समृद्ध करने वाला है।",True,
hi_sadhguru_inner_mgmt_0089.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,12.3,"तो ऐसा नहीं है कि आप नहीं जानते, लेकिन खैर, दुनिया में आप अब एक अलग आयाम में कदम रख रहे हैं, जो अब तक आप जैसे रहे उससे अलग है। एक बार जब आप दुनिया में कदम रखते हैं, तो बहुत सारी गंदगी मौजूद होने वाली है।",True,
hi_sadhguru_inner_mgmt_0090.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.3,"भ्रष्टाचार है, बकवास है। हर जगह बहुत सारी चीजें हो रही हैं।",True,
hi_sadhguru_inner_mgmt_0091.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,7.1,"लेकिन हम गंदगी से बच नहीं सकते, ये मौजूद है। सारी बकवास जो दुनिया में हो सकती है, वो आप अपने दिमाग में जानते हैं, है ना?",True,
hi_sadhguru_inner_mgmt_0092.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,6.1,तो लोगों का एक वर्ग एलर्जी विकसित कर लेता है और भागने की कोशिश करता है जो वो वाकई कभी नहीं कर सकते।,True,
hi_sadhguru_inner_mgmt_0093.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,5.3,अपनी खुद की फिलॉसफी बना लेता है। वैसे भी दुनिया गंदगी से भरी है।,True,
hi_sadhguru_inner_mgmt_0094.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.6,भारतीय आध्यात्मिकता ने हमेशा कमल को प्रतीक के रूप में इस्तेमाल किया है।,True,
hi_sadhguru_inner_mgmt_0095.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.2,कमल का फूल हमेशा भारतीय आध्यात्मिकता के लिए मुख्य प्रतीक रहा है।,True,
hi_sadhguru_inner_mgmt_0096.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,5.3,"हम जिस माहौल में रहते हैं, अगर हम उसका निर्माण करते हैं, सिर्फ तभी हम खुद को मैनेजर कह सकते हैं।",True,
hi_sadhguru_inner_mgmt_0097.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.0,आप जीवन के एक नए आयाम में कदम रख रहे हैं। एक्साइटमेंट है।,True,
hi_sadhguru_inner_mgmt_0098.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,6.6,और किसी नई चीज में कदम रखना हमेशा सुंदर होता है जिसके बारे में आपको लगता है कि वो शानदार होने जा रही है।,True,
hi_sadhguru_inner_mgmt_0099.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.8,"वो ब्लड प्रेशर, डायबिटीज, अल्सर और क्या-क्या नहीं पैदा कर रहे हैं?",True,
hi_sadhguru_inner_mgmt_0101.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,16.9,ऐसा सिर्फ इसलिए है क्योंकि हमने खुद पर पर्याप्त ध्यान नहीं दिया है। हमने उस पर बहुत अधिक ध्यान दिया है जो बाहर है। दुनिया में सफल होने के लिए लोग हमेशा सोचते हैं कि महान आकांक्षाएं आपको सफल बना देंगी।,True,
hi_sadhguru_inner_mgmt_0102.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,7.0,"समृद्धि की आकांक्षा रखते हैं, बस इसलिए कि आप खुशहाली की आकांक्षा रखते हैं, तो यह आपको मिलेगी ऐसा नहीं है।",True,
hi_sadhguru_inner_mgmt_0103.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,6.8,"सफलता, समृद्धि और खुशहाली इसलिए आती है क्योंकि आपने खुद को उन चीजों को बनाने के काबिल बनाया है।",True,
hi_sadhguru_inner_mgmt_0105.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,5.2,एक इंसान के तौर पर खुद को इस योग्य बनाना कि आप परिस्थितियों से अछूते गुजर सकें।,True,
hi_sadhguru_inner_mgmt_0107.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,5.8,कि एक संस्था ने आपको आंतरिक रूप से लैस करने का प्रयास किया है जिस हद तक उनके लिए संभव था।,True,
hi_sadhguru_inner_mgmt_0108.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,6.8,"निश्चित रूप से इस दुनिया, इस देश और समुदायों को अब तक किए गए तरीके से कहीं बेहतर मैनेज करेंगे।",True,
hi_sadhguru_inner_mgmt_0109.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,5.2,"अगर लोग खुद को पूरी तरह से उस काम में लगा दें जो वो कर रहे हैं, तो चीजें घटित होंगी।",True,
hi_sadhguru_inner_mgmt_0110.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,5.3,"वहां ईशा फाउंडेशन में जो हो रहा है, उसे देखने के बाद वो हमसे इसी तरह से जुड़ें।",True,
hi_sadhguru_inner_mgmt_0111.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,11.6,"कि अविश्वसनीय चीजें की जा सकती हैं, इसलिए नहीं कि हम जानते हैं कि इसे कैसे करना है। अविश्वसनीय चीजें सिर्फ इसलिए की जा सकती हैं क्योंकि हम प्रतिबद्ध हैं कि हम इसे करना चाहते हैं, बस इतना ही।",True,
hi_sadhguru_inner_mgmt_0112.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,6.5,यह दुनिया भर में 2 लाख से ज़्यादा सक्रिय स्वयंसेवकों के साथ एक स्वयंसेवी संगठन बन गया है।,True,
hi_sadhguru_inner_mgmt_0113.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.7,और हमने सामाजिक रूप से महत्वपूर्ण बहुत बड़ी परियोजनाएं ली हैं।,True,
hi_sadhguru_inner_mgmt_0114.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,10.6,यह सारी चीजें स्वयं सेवकों द्वारा संभाली जाती हैं। उन्हें इसके लिए कोई भुगतान नहीं किया जाता है। वह अपनी जेब से खर्च करते हैं और काम करते हैं और आपको इन लोगों को मैनेज करना समझना होगा।,True,
hi_sadhguru_inner_mgmt_0117.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,8.1,"तो जो लोग इन स्थितियों को संभालते हैं, वो बिना किसी योग्यता के बहुत युवा लोग हैं। वो लोगों के ज़बरदस्त मैनेजर हैं।",True,
hi_sadhguru_inner_mgmt_0118.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,9.1,"जिस तरह से वो स्थितियों को संभालते हैं, जिस तरह से वो हजारों लोगों का संचालन करते हैं, उसने वहां के समुदाय में एक अनुकरणीय उदाहरण स्थापित किया है।",True,
hi_sadhguru_inner_mgmt_0119.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,8.8,किसी दिन जब ये संभव होगा तो आप ईशा योग केंद्र में आएं और देखें कि कैसे चीजों को इतनी सरलता से मैनेज किया जाता है क्योंकि मैनेजमेंट यूं ही नहीं आता।,True,
hi_sadhguru_inner_mgmt_0120.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,11.9,"मुझे पता है कि आपको फाइनेंस, बैंकिंग और इस तरह की चीजों के बारे में सीखने की जरूरत होती है, लेकिन मूल रूप से मैनेजमेंट आपकी वो क्षमता है जिससे आप लोगों को अपना सर्वश्रेष्ठ प्रदर्शन करने के लिए प्रेरित करते हैं।",True,
hi_sadhguru_inner_mgmt_0121.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,5.3,"अगर हमारे आसपास हर कोई अपना सर्वश्रेष्ठ प्रदर्शन कर रहा है, तो ये सबसे अच्छा मैनेजमेंट हो सकता है।",True,
hi_sadhguru_inner_mgmt_0122.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,12.5,तो यह हेरफेर से नहीं आने वाला है। यह सिर्फ समर्पण से आने वाला है। यह सिर्फ प्रेम से आने वाला है। यह सिर्फ इसलिए आने वाला है क्योंकि आप उस व्यक्ति को अपना 100% देने के लिए तैयार हैं जो उस पल आपके बगल में है।,True,
hi_sadhguru_inner_mgmt_0123.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,6.7,क्या ये सब काल्पनिक नहीं है? क्या आपको लगता है कि ये कॉर्पोरेट क्षेत्र में असलियत बन सकता है? मैं आपको बता रहा हूं।,True,
hi_sadhguru_inner_mgmt_0124.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,4.8,हम ग्रामीण क्षेत्रों में काम कर रहे हैं। हम दुनिया के प्रमुख कॉर्पोरेशंस के साथ काम कर रहे हैं।,True,
hi_sadhguru_inner_mgmt_0125.wav,hi_sadhguru_inner_mgmt,hi-IN,hi-IN,,1,0.0,7.8,"इससे कोई फर्क नहीं पड़ता कि आप किस तरह के व्यक्ति से मिलते हैं। अगर आप बस उसकी मानवता के मूल को छूना सीख लेते हैं,",True,
